鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷61~90號,16.87,住,,,1081127,土地1建物1車位1,十六層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824.0,124.58,2,2,2,有,有,10200000,81875.0,坡道平面,26.54,0,,RPTNMLQLKIOFFEF98CA
淡水區,房地(土地+建物),新北市淡水區學府路136巷61~90號,7.1,住,,,1081129,土地1建物1車位0,七層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,961002.0,33.7,0,0,0,無,有,2400000,71217.0,,0.0,0,陽台外推,RPVOMLOLKIOFFEF09CA
汐止區,房地(土地+建物),新北市汐止區福德一路1~30號,16.49,住,,,1081121,土地2建物1車位0,十五層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860305.0,110.82,3,2,2,有,有,9300000,83920.0,,0.0,0,含增建或未登記建物。;,RPXOMLKKJHPFFDF58CA
汐止區,房地(土地+建物)+車位,新北市汐止區汐萬路二段228巷31弄1~30號,53.47,,山坡地保育區,丙種建築用地,1081207,土地1建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850627.0,154.73000000000005,3,2,2,有,有,5100000,32961.0,坡道平面,0.0,0,,RPPQMLOLKIOFFDF58CA
新店區,房地(土地+建物)+車位,新北市新店區安興路1~30號,24.04,住,,,1081202,土地1建物1車位1,九層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840513.0,233.51,4,2,2,有,有,17000000,72802.0,坡道平面,26.43,0,,RPRRMLRKJHPFFCF88CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段555巷31~60號,16.52,住,,,1081121,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950314.0,137.03,3,2,2,有,有,9600000,70058.0,坡道平面,27.37,0,,RPRNMLPJJHPFFBF08CA
新莊區,房地(土地+建物),新北市新莊區昌平街82巷13弄1~30號,10.9,住,,,1081109,土地1建物1車位0,二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830526.0,69.03,2,2,1,有,有,7700000,111546.0,,0.0,0,含增建或未登記建物。;,RPXQMLPLKIOFFBF66CA
林口區,房地(土地+建物)+車位,新北市林口區信義路151~180號,23.01,住,,,1081019,土地1建物1車位1,八層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941130.0,178.36,4,2,1,有,有,12550000,70363.0,坡道平面,0.0,0,,RPOTMLPLKIOFFBF68CA
土城區,房地(土地+建物),新北市土城區中華路一段151~180號,6.13,住,,,1081114,土地2建物1車位0,三層,16.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,831110.0,48.76,1,1,1,有,有,5700000,116899.0,,0.0,0,,RPTTMLPLKIOFFAF09CA
板橋區,房地(土地+建物)+車位,新北市板橋區中正路413巷1~30號,16.79,住,,,1081123,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950517.0,145.14999999999995,3,2,2,有,有,15300000,122327.0,升降平面,34.79,1800000,含增建或未登記建物。;,RPSNMLPLKIOFFAF38CA
板橋區,房地(土地+建物),新北市板橋區民生路三段241~270號,6.98,住,,,1081127,土地2建物1車位0,二十五層,26.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850120.0,108.48,3,2,2,有,有,12800000,117994.0,,0.0,0,,RPUNMLPLKIOFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區南雅南路二段91~120號,35.19,住,,,1081028,土地2建物1車位2,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000602.0,333.7000000000001,3,2,2,有,有,45000000,134852.0,坡道平面,73.94,0,,RPVNMLPLKIOFFAF68CA
板橋區,房地(土地+建物),新北市板橋區縣民大道三段241~270號,13.23,住,,,1081202,土地1建物1車位0,十二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880117.0,105.46,3,2,2,有,有,14800000,140338.0,,0.0,0,含增建或未登記建物。;,RPUPMLQLKIOFFAF88CA
板橋區,房地(土地+建物)+車位,新北市板橋區萬板路181~210號,14.84,住,,,1081123,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851202.0,133.13,3,2,1,有,有,15090000,113348.0,坡道平面,0.0,0,含增建或未登記建物。;,RPVNMLQLKIOFFAF78CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段541~570號,12.95,住,,,1081126,土地1建物1車位1,五層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961017.0,140.89,2,1,1,有,有,8700000,61750.0,坡道平面,41.78,0,,RPXNMLQLKIOFFBF09CA
新莊區,房地(土地+建物),新北市新莊區萬安街47巷1~30號,9.24,住,,,1081128,土地1建物1車位0,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940902.0,83.28,2,1,1,有,有,8300000,99664.0,,0.0,0,,RPTUMLRLKIOFFBF86CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段361~390號,20.27,商,,,1081113,土地2建物3車位1,十九層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960817.0,176.43,2,2,2,有,有,14000000,79352.0,坡道平面,34.75,0,含增建或未登記建物。;,RPPWMLRLKIOFFBF66CA
新莊區,房地(土地+建物)+車位,新北市新莊區新泰路391~420號,11.92,住,,,1081115,土地1建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880503.0,103.97,3,1,1,有,有,11000000,105800.0,坡道平面,0.0,0,,RPPSMLKMKIOFFBF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路82巷1~30號,12.67,其他,,,1081118,土地3建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,901106.0,143.26,2,2,2,有,有,13700000,95630.0,坡道平面,34.93,0,親友、員工或其他特殊關係間之交易。;,RPQQMLQJJHPFFBF38CA
新店區,房地(土地+建物)+車位,新北市新店區新坡一街61~90號,76.53,,山坡地保育區,丙種建築用地,1081026,土地1建物1車位1,二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821105.0,212.37,4,2,2,有,有,13600000,64039.0,坡道平面,0.0,0,含增建或未登記建物。;,RPSNMLQLKIOFFCF68CA
新店區,房地(土地+建物)+車位,新北市新店區環河路1~30號,11.8,其他,,,1081118,土地3建物1車位1,十三層,32.0,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,880826.0,168.75,3,2,2,有,有,20000000,118519.0,坡道平面,26.65,0,,RPPOMLQLKIOFFCF48CA
新店區,房地(土地+建物)+車位,新北市新店區寶橋路78巷1~30號,16.12,住,,,1081116,土地1建物1車位1,二十層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990903.0,183.62,3,2,2,有,有,30100000,163925.0,坡道平面,27.61,0,,RPPOMLRLKIOFFCF58CA
新店區,房地(土地+建物)+車位,新北市新店區民族路181~210號,18.48,其他,,,1081106,土地7建物1車位1,九層,20.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,830122.0,220.14,4,2,2,有,有,26000000,118107.0,坡道機械,0.0,0,含增建或未登記建物。;,RPTNMLRLKIOFFCF88CA
新店區,房地(土地+建物)+車位,新北市新店區建國路241~270號,28.43,住,,,1081130,土地1建物1車位1,五層,25.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,971223.0,320.36,4,2,2,有,有,49200000,153577.0,坡道平面,47.61,0,,RPPNMLMKJHPFFCF77CA
汐止區,房地(土地+建物)+車位,新北市汐止區宜興街9巷1~30號,30.65,,鄉村區,乙種建築用地,1081020,土地1建物2車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820920.0,117.4,2,2,2,有,有,11300000,96252.0,升降機械,0.0,0,含增建或未登記建物。;,RPOQMLRLKIOFFDF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,23.01,住,,,1081102,土地1建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070102.0,148.07,3,2,2,有,有,9600000,64834.0,坡道平面,28.11,0,建商與地主合建案。;,RPWPMLQLKIOFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段301~330號,14.31,住,,,1081021,土地1建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040515.0,128.98000000000002,2,2,1,有,有,6400000,49620.0,坡道平面,36.84,0,,RPVOMLRLKIOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段211~240號,8.28,商,,,1081123,土地1建物1車位1,九層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229.0,122.27,2,1,1,有,有,6680000,62562.0,坡道平面,30.84,960000,,RPPPMLMJJHPFFEF08CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路二段1~30號,21.11,住,,,1081217,土地1建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070227.0,141.49,2,1,2,有,有,7400000,53253.0,坡道平面,29.76,1450000,,RPXQMLLMKIOFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區北新路169巷31~60號,11.72,住,,,1081116,土地2建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851228.0,81.88,2,1,1,有,有,4600000,56180.0,坡道平面,15.33,0,,RPRRMLLMKIOFFEF78CA
淡水區,房地(土地+建物),新北市淡水區大忠街61~90號,8.15,住,,,1081211,土地1建物1車位0,六層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,790828.0,42.77,1,0,1,有,有,2080000,48632.0,,0.0,0,,RPUQMLKMKIOFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段101巷151~180號,27.29,住,,,1081215,土地1建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030924.0,186.97,4,2,2,有,有,12700000,67925.0,坡道平面,29.74,0,,RPTNMLLMKIOFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段301~330號,10.66,商,,,1080921,土地1建物1車位1,十五層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229.0,149.84,3,2,2,有,有,9900000,66070.0,坡道平面,30.84,0,,RPORMLKMKIOFFEF38CA
淡水區,房地(土地+建物),新北市淡水區水源街二段177巷61~90號,5.64,住,,,1081208,土地1建物1車位0,十層,16.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,851202.0,40.27,1,1,1,有,有,3000000,74497.0,,0.0,0,夾層,RPSRMLKMKIOFFEF78CA
三芝區,房地(土地+建物),新北市三芝區樂全街91~120號,16.93,,山坡地保育區,丙種建築用地,1081207,土地1建物1車位0,七層,16.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,850529.0,41.14,1,0,1,有,有,1000000,24307.0,,0.0,0,陽台外推,RPQPMLKMKIOFFEF38CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段181~210號,15.05,住,,,1081113,土地1建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970609.0,114.36,2,2,1,有,有,6850000,59899.0,坡道平面,27.55,0,,RPTNMLRJJHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段202巷65弄31~60號,20.28,住,,,1081125,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327.0,162.44,3,2,2,有,有,8790000,54112.0,坡道平面,24.81,0,,RPROMLRJJHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段151~180號,12.03,住,,,1050315,土地1建物1車位1,十二層,20.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080222.0,86.8,1,1,1,有,有,6200000,79314.0,坡道平面,25.02,1300000,,RPOSMLKKJHPFFEF18CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區中正路61~90號,13.1,商,,,1081114,土地1建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851213.0,141.07999999999996,4,2,2,有,有,14500000,102779.0,坡道機械,16.55,0,,RPOPMLLMKIOFFGF48CA
三重區,房地(土地+建物),新北市三重區重新路二段31~60號,7.4,商,,,1081108,土地2建物1車位0,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970703.0,67.38,2,1,1,有,有,8000000,118730.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSPMLOKJHPFFGF88CA
三重區,房地(土地+建物),新北市三重區重新路三段181~210號,10.01,商,,,1081115,土地2建物1車位0,十三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861014.0,100.5,3,1,2,有,有,11000000,109453.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOPMLRKJHPFFGF78CA
中和區,房地(土地+建物)+車位,新北市中和區中正路271~300號,10.8,住,,,1081117,土地2建物1車位1,十九層,26.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831115.0,169.4,3,2,2,有,有,14400000,85006.0,坡道平面,0.0,0,,RPSOMLQLKIOFFHF66CA
中和區,房地(土地+建物)+車位,新北市中和區中興街211~240號,15.1,住,,,1081201,土地1建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980318.0,132.84,3,2,2,有,有,17800000,133996.0,坡道平面,15.06,0,,RPUNMLTJJHPFFHF76CA
樹林區,房地(土地+建物)+車位,新北市樹林區佳園路三段451~480號,17.51,住,,,1081110,土地1建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950425.0,130.26,3,2,2,有,有,10300000,79073.0,坡道機械,24.35,0,,RPOQMLPLKIOFFIF09CA
樹林區,房地(土地+建物)+車位,新北市樹林區佳園路三段541~570號,20.76,住,,,1081202,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970125.0,153.42,3,2,2,有,有,11550000,75284.0,坡道平面,27.63,0,,RPRQMLPLKIOFFIF76CA
中和區,房地(土地+建物),新北市中和區橋和路160巷1~30號,5.62,住,,,1081123,土地1建物1車位0,十層,14.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,871230.0,47.94,1,1,1,有,有,5400000,112641.0,,0.0,0,,RPTUMLKMJHPFFHF76CA
三峽區,房地(土地+建物),新北市三峽區復興路31~60號,12.55,住,,,1081126,土地2建物1車位0,七層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880205.0,115.84,3,2,2,有,有,9200000,79420.0,,0.0,0,含增建或未登記建物。;,RPOOMLQLKIOFFIF98CA
三峽區,房地(土地+建物),新北市三峽區學成路271~300號,11.02,住,,,1081121,土地1建物1車位0,十五層,20.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951117.0,71.65,2,2,1,有,有,7380000,103001.0,,0.0,0,,RPRQMLKMKIOFFIF98CA
三峽區,房地(土地+建物),新北市三峽區中正路一段271~300號,3.82,住,,,1081128,土地1建物1車位0,八層,17.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,811109.0,37.64,1,1,1,有,有,2600000,69075.0,,0.0,0,,RPQPMLNJJHPFFIF68CA
板橋區,房地(土地+建物)+車位,新北市板橋區文化路一段301~330號,32.39,住,,,1081110,土地1建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950109.0,170.11,3,2,2,有,有,23680000,139204.0,坡道平面,0.0,0,含增建或未登記建物。兩人共有,RPRRMLKMKIOFFAF38DA
汐止區,房地(土地+建物),新北市汐止區大同路二段241~270號,4.94,住,,,1081112,土地1建物1車位0,十層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840126.0,61.77,1,2,1,有,有,7200000,116561.0,,0.0,0,,RPVNMLMJJHPFFDF48DA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區永安南路二段42巷1~30號,24.77,住,,,1081127,土地1建物1車位1,七層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830804.0,142.83,3,2,2,有,有,11800000,82616.0,坡道機械,0.0,0,含增建或未登記建物。,RPOSMLPLKIOFFGF56DA
淡水區,房地(土地+建物)+車位,新北市淡水區民權路187巷1~30號,21.7,住,,,1081203,土地1建物1車位1,六層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080211.0,181.25,3,2,2,有,無,18780000,116996.0,坡道平面,35.69,1750000,,RPWSMLKMKIOFFEF76DA
三重區,房地(土地+建物)+車位,新北市三重區集英路1~30號,18.72,住,,,1081025,土地1建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980611.0,130.59,3,2,1,有,有,15550000,136966.0,坡道平面,31.66,2000000,,RPVPMLLMKIOFFGF66DA
五股區,房地(土地+建物),新北市五股區登林路61~90號,15.32,住,,,1081110,土地1建物1車位0,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900611.0,92.13,4,2,2,有,有,6200000,67296.0,,0.0,0,有夾層、陽台外推,RPQOMLQLKIOFFBF68EA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段101巷16弄1~30號,18.45,住,,,1081215,土地1建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980406.0,127.31,2,2,1,有,有,6800000,53413.0,升降機械,24.2,0,,RPROMLRLKIOFFEF56EA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路38巷1~30號,13.04,住,,,1081202,土地1建物1車位1,十九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980218.0,141.95,2,2,2,有,有,10860000,76506.0,坡道平面,25.12,0,,RPSPMLMLJHPFFEF78EA
新店區,房地(土地+建物),新北市新店區新和街61~90號,4.07,住,,,1081216,土地2建物1車位0,十層,13.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,840908.0,24.83,0,0,0,無,無,2500000,100685.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLNJKHPFFCF48EA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路1~30號,3.58,商,,,1081029,土地1建物1車位1,十三層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970909.0,75.94999999999997,2,1,1,有,有,5600000,73733.0,坡道平面,20.21,0,,RPUPMLMLJHPFFEF98EA
蘆洲區,房地(土地+建物),新北市蘆洲區長興路298巷1~30號,29.57,住,,,1080925,土地1建物1車位0,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940825.0,123.34,3,2,2,有,有,16400000,132966.0,,0.0,0,,RPOQMLOKJHPFFGF78EA
板橋區,房地(土地+建物),新北市板橋區四川路二段241~270號,3.63,住,,,1081124,土地1建物2車位0,六層,15.0,套房(1房1廳1衛),住家用,見其他登記事項,810808.0,34.44,1,0,1,有,有,3280000,95210.0,,0.0,0,,RPXQMLMLJHPFFAF98EA
樹林區,房地(土地+建物)+車位,新北市樹林區學勤路571~600號,28.08,住,,,1081124,土地1建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970131.0,204.73,4,2,2,有,有,15880000,85039.0,坡道平面,33.28,1300000,含增建或未登記建物。權利人共兩位。,RPOQMLKMKIOFFIF78DA
中和區,房地(土地+建物),新北市中和區中山路二段121~150號,6.75,商,,,1081201,土地3建物1車位0,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840218.0,84.28999999999998,3,1,1,有,有,9700000,115079.0,,0.0,0,含增建或未登記建物。,RPQNMLTLKIOFFHF76DA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段202巷1~30號,19.21,住,,,1081115,土地1建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020916.0,126.24,3,2,1,有,有,6400000,55010.0,坡道機械,24.44,800000,,RPPOMLQJJHPFFEF48DA
淡水區,房地(土地+建物)+車位,新北市淡水區民權路187巷1~30號,22.45,住,,,1081127,土地1建物1車位1,八層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080211.0,187.57,2,2,2,有,有,19500000,116539.0,坡道平面,35.69,1800000,,RPVSMLKMKIOFFEF66DA
板橋區,房地(土地+建物),新北市板橋區中山路一段151~180號,6.67,其他,,,1081031,土地1建物1車位0,九層,13.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,980427.0,44.44,1,1,1,有,有,9200000,207021.0,,0.0,0,含增建或未登記建物。,RPSUMLQLKIOFFAF66DA
板橋區,房地(土地+建物),新北市板橋區龍泉街91~120號,10.01,住,,,1081208,土地1建物1車位0,七層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840617.0,66.81,2,2,1,有,有,8600000,128723.0,,0.0,0,含增建或未登記建物。,RPURMLRLKIOFFAF66DA
三峽區,房地(土地+建物),新北市三峽區學府路91~120號,17.05,住,,,1081120,土地1建物1車位0,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980420.0,132.77,3,2,2,有,有,11180000,84206.0,,0.0,0,,RPVNMLMJJHPFFIF88CA
樹林區,房地(土地+建物)+車位,新北市樹林區大義路211~240號,9.74,商,,,1081130,土地1建物1車位1,二層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980108.0,132.12,2,2,1,有,有,9380000,70996.0,坡道平面,33.19,0,,RPPPMLLMKIOFFIF78CA
鶯歌區,房地(土地+建物),新北市鶯歌區中正一路361~390號,15.27,住,,,1081112,土地1建物1車位0,十二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960302.0,135.82999999999998,3,2,2,有,有,7800000,57425.0,,0.0,0,含增建或未登記建物。;陽台外推,RPWOMLRLKIOFFIF27CA
中和區,房地(土地+建物)+車位,新北市中和區景平路391~420號,11.53,住,,,1081203,土地1建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960321.0,120.89,2,2,1,有,有,14000000,133008.0,坡道平面,30.67,2000000,,RPPPMLSJJHPFFHF98CA
永和區,房地(土地+建物)+車位,新北市永和區仁愛路241~270號,19.53,住,,,1081107,土地1建物1車位1,九層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930805.0,162.82999999999996,2,2,2,有,有,20200000,124056.0,坡道平面,49.27,0,,RPOOMLQJJHPFFHF58CA
中和區,房地(土地+建物),新北市中和區景平路421~450號,4.23,住,,,1081205,土地1建物1車位0,十六層,17.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,860515.0,30.87,1,1,1,有,有,5000000,161970.0,,0.0,0,,RPVQMLKMKIOFFHF66CA
中和區,房地(土地+建物),新北市中和區華新街109巷31~60號,28.15,住,,,1081113,土地1建物1車位0,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850719.0,149.29,4,2,2,有,有,14070000,94246.0,,0.0,0,,RPTNMLTLKIOFFHF96CA
三重區,房地(土地+建物)+車位,新北市三重區中正南路211~240號,18.08,住,,,1081124,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020822.0,150.01999999999995,3,1,2,有,有,19600000,130649.0,坡道機械,16.0,0,,RPVNMLRKJHPFFGF66CA
三重區,房地(土地+建物),新北市三重區中正北路165巷91~120號,7.6,住,,,1081109,土地1建物1車位0,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970201.0,50.84,3,2,2,有,有,5650000,111133.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVPMLPKJHPFFGF66CA
三重區,房地(土地+建物)+車位,新北市三重區新北大道一段121~150號,10.37,住,,,1081015,土地3建物1車位1,十七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840819.0,142.4,3,1,2,有,有,12200000,85674.0,坡道平面,16.3,0,親友、員工或其他特殊關係間之交易。;,RPTPMLRJJHPFFGF56CA
蘆洲區,房地(土地+建物),新北市蘆洲區中山一路151~180號,25.67,住,,,1081102,土地1建物1車位0,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890113.0,130.29,3,1,2,有,有,13400000,102847.0,,0.0,0,,RPOPMLMJJHPFFGF18CA
三重區,房地(土地+建物),新北市三重區重新路二段31~60號,7.95,商,,,1081206,土地2建物1車位0,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970703.0,72.07,2,1,1,有,有,10500000,145692.0,,0.0,0,,RPSQMLQLKIOFFGF76CA
淡水區,房地(土地+建物),新北市淡水區民權路61~90號,9.62,住,,,1081209,土地1建物1車位0,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850203.0,123.38,3,2,1,有,有,10000000,81050.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLPKJHPFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,18.53,住,,,1081129,土地1建物1車位1,五層,23.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306.0,125.24,2,1,2,有,有,8400000,75678.0,坡道平面,30.1,1200000,,RPRNMLSJJHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段31~60號,18.5,住,,,1081124,土地1建物1車位1,四層,23.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306.0,125.45,2,1,2,有,有,7880000,70058.0,坡道平面,30.1,1200000,,RPUNMLSJJHPFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,24.58,住,,,1030928,土地1建物1車位1,二十層,23.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306.0,153.91,3,1,2,有,有,13000000,95307.0,坡道平面,30.1,1200000,,RPPOMLSJJHPFFEF58CA
淡水區,房地(土地+建物),新北市淡水區興福寮88巷1~30號,145.36,,山坡地保育區,丙種建築用地,1081128,土地2建物1車位0,二十九層,29.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1030820.0,307.39,3,2,3,有,有,51400000,167214.0,,0.0,0,,RPXPMLNJJHPFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路二段211~240號,24.24,住,,,1081124,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080828.0,160.88,2,2,2,有,有,12160000,83079.0,坡道平面,33.17,1550000,,RPPOMLLMKIOFFEF28CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路二段31~60號,18.02,住,,,1081120,土地1建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070227.0,126.4,2,2,1,有,有,7350000,60832.0,坡道平面,28.59,1400000,,RPTRMLLMKIOFFEF98CA
