鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北投區,房地(土地+建物),臺北市北投區泉源路31~60號,8.87,住,,,1080325,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0751013,56.5,1,1,1,有,無,5000000,88496,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSPMLRLKIOFFEA78DA
松山區,房地(土地+建物),臺北市松山區南京東路五段123巷8弄1~30號,9.36,住,,,1080524,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0550910,25.12,4,2,2,有,無,3680000,146497,,0.0,0,,RPWNMLLMKIOFFDA38DA
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街168巷1~30號,21.2,住,,,1081109,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841116,129.06,3,2,2,有,有,20880000,161785,坡道平面,0.0,2500000,含增建或未登記建物。,RPUNMLMJJHPFFCA77DA
內湖區,房地(土地+建物),臺北市內湖區環山路一段59巷3弄1~30號,27.25,住,,,1081116,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670224,74.95,4,2,2,有,無,12340000,164643,,0.0,0,含增建或未登記建物。,RPPOMLLJJHPFFCA27DA
中山區,房地(土地+建物),臺北市中山區合江街36巷1~30號,23.75,住,,,1081116,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650531,67.6,3,2,1,有,無,17400000,257396,,0.0,0,含增建或未登記建物。,RPPNMLSJJHPFFCA87DA
中山區,房地(土地+建物)+車位,臺北市中山區樂群二路121~150號,47.09,住,,,1081120,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890628,155.43,3,2,2,有,有,23880000,153638,坡道平面,0.0,0,含增建或未登記建物。,RPSRMLRLKIOFFCA78DA
中正區,房地(土地+建物),臺北市中正區臨沂街33巷1~30號,32.0,住,,,1081019,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680203,85.07,3,2,2,有,無,20500000,240978,,0.0,0,含增建或未登記建物。兩人共有。,RPPNMLPJJHPFFBA47DA
內湖區,房地(土地+建物),臺北市內湖區金龍路151~180號,33.04,住,,,1081127,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760109,87.68,4,3,1,有,無,10800000,123175,,0.0,0,含增建或未登記建物。,RPOPMLLMKIOFFCA67DA
內湖區,房地(土地+建物),臺北市內湖區安泰街47巷1~30號,22.14,住,,,1081020,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730706,81.96000000000001,3,2,1,有,無,7750000,94558,,0.0,0,含增建或未登記建物。,RPPNMLTLKIOFFCA28DA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段121~150號,3.87,商,,,1081121,土地1建物1車位0,十層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980106,47.6,1,1,1,有,有,8780000,184454,,0.0,0,含增建或未登記建物。,RPURMLKMKIOFFCA38DA
文山區,房地(土地+建物)+車位,臺北市文山區樟新街48巷1~30號,49.85,住,,,1081125,土地1建物1車位2,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890602,263.59,5,2,3,有,有,29580000,140193,坡道平面,88.26,5000000,,RPWOMLKKJHPFFAA77DA
文山區,房地(土地+建物),臺北市文山區和興路91~120號,19.46,住,,,1081208,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850109,101.0,3,2,1,有,有,15800000,156436,,0.0,0,含增建或未登記建物。,RPPNMLMKJHPFFAA17DA
中正區,房地(土地+建物),臺北市中正區汀州路一段271~300號,26.0,住,,,1081122,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720624,140.82999999999998,4,2,1,有,有,16800000,119293,,0.0,0,含增建或未登記建物。,RPUNMLRJJHPFFAA08DA
大安區,土地,仁愛段二小段271~300地號,17.36,其他,,,1081127,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1242114,71550,,0.0,0,包含公共設施保留地之交易。;,RPOOMLLMKIOFFFA77CA
大安區,土地,仁愛段二小段271~300地號,17.36,其他,,,1081127,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1242114,71550,,0.0,0,包含公共設施保留地之交易。;,RPPOMLLMKIOFFFA87CA
大安區,房地(土地+建物),臺北市大安區瑞安街208巷61~90號,27.25,住,,,1081211,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750815,153.34,3,2,2,有,無,28000000,182601,,0.0,0,含增建或未登記建物。;,RPPNMLLJJHPFFFA37CA
大安區,房地(土地+建物),臺北市大安區四維路170巷31~60號,7.69,住,,,1081202,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980115,40.72,0,0,0,無,有,12000000,294695,,0.0,0,,RPWNMLRLKIOFFFA98CA
士林區,車位,臺北市士林區基河路1~30號,1.4,商,,,1080823,土地0建物0車位3,一層,二十一層,其他,見其他登記事項,鋼筋混凝土造,1041104,96.53999999999999,0,0,0,有,有,5400000,,坡道平面,96.54,5400000,,RPXNMLOKJHPFFEA48CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段82巷61弄1~30號,60.26,住,,,1081016,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060421,341.17,0,0,0,無,有,63870000,202937,坡道平面,36.79,2100000,,RPWNMLQJJHPFFEA48CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段82巷61弄1~30號,56.26,住,,,1081016,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060421,320.59000000000003,0,0,0,無,有,59670000,202854,坡道平面,36.79,2100000,,RPXNMLQJJHPFFEA58CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段82巷61弄1~30號,60.43,住,,,1081016,土地1建物1車位2,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060421,377.95000000000005,3,2,3,有,有,66320000,206065,坡道平面,73.58,3600000,,RPOOMLQJJHPFFEA77CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段82巷61弄1~30號,53.79,住,,,1081109,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060421,308.89,0,0,0,無,有,50800000,179162,坡道平面,36.79,2050000,,RPPOMLQJJHPFFEA87CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段82巷61弄1~30號,56.26,住,,,1081016,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060421,320.55,0,0,0,無,有,59660000,202847,坡道平面,36.79,2100000,,RPROMLQJJHPFFEA08CA
北投區,房地(土地+建物)+車位,臺北市北投區杏林三路1~30號,33.43,住,,,1081208,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020925,148.14999999999998,3,2,2,有,有,17280000,116631,塔式車位,0.0,0,含增建或未登記建物。;,RPUPMLRLKIOFFEA88CA
士林區,房地(土地+建物),臺北市士林區忠義街91巷1~30號,38.72,住,,,1081215,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750220,145.23000000000002,4,2,2,有,無,24000000,165255,,0.0,0,含增建或未登記建物。;,RPSOMLKMKIOFFEA97CA
士林區,房地(土地+建物),臺北市士林區中山北路六段419巷1~30號,30.36,住,,,1081108,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720509,116.22999999999999,0,0,0,無,無,15700000,135077,,0.0,0,含增建或未登記建物。;,RPVOMLLMKIOFFEA38CA
松山區,房地(土地+建物),臺北市松山區民生東路三段130巷7弄1~30號,37.5,住,,,1081114,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,94.05,3,2,1,有,無,19800000,210526,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLTJJHPFFDA58CA
士林區,房地(土地+建物),臺北市士林區福華路147巷1~30號,26.25,住,,,1081208,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610623,82.97,4,0,4,有,無,16180000,195010,,0.0,0,含增建或未登記建物。;,RPQNMLRLKIOFFEA28CA
松山區,房地(土地+建物),臺北市松山區光復南路66巷61~90號,44.96,住,,,1081124,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790806,147.26,3,2,2,有,無,25500000,173163,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLNJJHPFFDA37CA
信義區,房地(土地+建物)+車位,臺北市信義區松德路151~180號,15.28,住,,,1081125,土地1建物1車位1,十層，十一層,三十層,住宅大樓(11層含以上有電梯),商業用,鋼骨混凝土造,0820524,236.33,3,2,2,有,有,43920000,185834,坡道平面,40.36,0,,RPQNMLNJJHPFFDA47CA
信義區,房地(土地+建物),臺北市信義區信義路六段15巷1~30號,23.41,住,,,1080711,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,107.13000000000001,3,2,2,有,有,19000000,177355,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLLMKIOFFDA97CA
松山區,房地(土地+建物),臺北市松山區南京東路五段31~60號,18.52,商,,,1081127,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0721213,138.07,3,2,2,有,有,22000000,159339,,0.0,0,,RPVNMLKMKIOFFDA08CA
南港區,房地(土地+建物)+車位,臺北市南港區園區街1~30號,16.88,其他,,,1081201,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980611,136.24,2,2,1,有,有,21400000,157076,坡道機械,16.53,0,,RPOOMLMJJHPFFDA27CA
信義區,房地(土地+建物),臺北市信義區信安街121~150號,13.67,住,,,1081027,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790825,74.47,2,2,1,有,無,14160000,190144,,0.0,0,含增建或未登記建物。;,RPQNMLRLKIOFFDA18CA
信義區,房地(土地+建物),臺北市信義區吳興街118巷26弄1~30號,26.25,住,,,1081204,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761211,157.0,4,2,2,有,無,36500000,232484,,0.0,0,含增建或未登記建物。;,RPRNMLRLKIOFFDA28CA
松山區,房地(土地+建物),臺北市松山區光復北路181~210號,64.03,住,,,1081118,土地1建物1車位0,二層，三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770419,221.51,3,2,2,有,有,59750000,269740,,0.0,0,含增建或未登記建物。;,RPSNMLRLKIOFFDA38CA
松山區,房地(土地+建物),臺北市松山區民權東路五段31~60號,37.2,住,,,1081128,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720111,105.53999999999999,3,2,2,有,無,17400000,164866,,0.0,0,含增建或未登記建物。;,RPTNMLRLKIOFFDA48CA
松山區,房地(土地+建物),臺北市松山區南京東路五段250巷1~30號,38.67,住,,,1081122,土地1建物1車位0,二層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,156.9,4,2,2,有,無,28600000,182282,,0.0,0,,RPUNMLRLKIOFFDA58CA
松山區,房地(土地+建物),臺北市松山區延壽街1~30號,48.15,住,,,1081126,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950524,195.75,3,2,2,有,有,28600000,146105,,0.0,0,含增建或未登記建物。;,RPVPMLRLKIOFFDA88CA
南港區,房地(土地+建物),臺北市南港區富康街1~30號,36.85,商,,,1081111,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0740516,165.6,3,2,1,有,無,18100000,109300,,0.0,0,含增建或未登記建物。;,RPRPMLQLKIOFFDA38CA
中山區,房地(土地+建物),臺北市中山區林森北路481~510號,4.83,商,,,1081110,土地1建物1車位0,七層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0920122,43.69,1,1,1,有,有,8300000,189975,,0.0,0,,RPPOMLMLJHPFFCA47CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段280巷31~60號,37.99,住,,,1081017,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980122,251.1,3,2,2,有,有,58980000,249532,坡道平面,26.76,3000000,,RPOQMLKLJHPFFCA37CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段280巷31~60號,36.58,住,,,1081017,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980122,224.3,3,1,1,有,有,55900000,249220,,0.0,0,,RPQQMLKLJHPFFCA57CA
內湖區,房地(土地+建物),臺北市內湖區金龍路47巷14弄1~30號,24.98,住,,,1081004,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930305,83.33,2,2,1,有,有,16380000,196568,,0.0,0,,RPSTMLKLJHPFFCA08CA
中山區,房地(土地+建物)+車位,臺北市中山區植福路271~300號,34.65,其他,,,1081115,土地1建物1車位1,一層，二層,十層,店面(店鋪),見其他登記事項,見其他登記事項,1041027,199.52,0,0,0,無,有,80700000,449158,坡道平面,23.19,1500000,,RPRSMLPKJHPFFCA28CA
中山區,房地(土地+建物)+車位,臺北市中山區植福路271~300號,36.37,其他,,,1081115,土地1建物1車位2,二層，一層,十層,店面(店鋪),見其他登記事項,見其他登記事項,1041027,226.55,0,0,0,無,有,79300000,423489,坡道平面,46.38,3000000,,RPUSMLPKJHPFFCA58CA
內湖區,房地(土地+建物),臺北市內湖區內湖路二段263巷15弄1~30號,21.4,住,,,1081216,土地1建物1車位0,一層，停車場，通道,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0661206,93.44,3,2,1,有,無,11000000,117723,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLTJJHPFFCA18CA
中山區,房地(土地+建物),臺北市中山區龍江路331巷1~30號,39.0,商,,,1081020,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640813,110.66,5,2,3,有,無,19500000,176215,,0.0,0,1.含頂樓增建2.親屬間移轉,RPUUMLTJJHPFFCA09CA
中山區,房地(土地+建物),臺北市中山區雙城街18巷1~30號,36.25,商,,,1081214,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,加強磚造,,111.26,3,2,2,有,無,16000000,143807,,0.0,0,,RPQNMLQJJHPFFCA67CA
內湖區,房地(土地+建物),臺北市內湖區康樂街136巷3弄1~30號,6.81,商,,,1081210,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850705,43.46,1,1,1,有,有,6150000,141509,,0.0,0,,RPPOMLRJJHPFFCA77CA
內湖區,土地,康寧段四小段181~210地號,15.82,其他,,,1081218,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,88704,5607,,0.0,0,包含公共設施保留地之交易。;,RPQNMLTJJHPFFCA97CA
中山區,房地(土地+建物),臺北市中山區德惠街31~60號,4.0,商,,,1081119,土地1建物1車位0,八層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0681215,32.120000000000005,0,0,0,無,有,3595000,111924,,0.0,0,,RPSOMLSJJHPFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區環山路三段30巷4弄1~30號,41.32,住,,,1081205,土地1建物1車位1,二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790721,164.13,3,2,2,有,有,20000000,121855,坡道平面,36.36,0,,RPWNMLKMKIOFFCA08CA
中山區,房地(土地+建物),臺北市中山區民族東路410巷1~30號,2.52,商,,,1081208,土地1建物1車位0,一層，騎樓,四層,店面(店鋪),住家用,鋼筋混凝土造,0650303,6.78,0,0,0,無,有,3500000,516224,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQQMLMJJHPFFCA57CA
內湖區,房地(土地+建物),臺北市內湖區東湖路121~150號,41.41,住,,,1081129,土地1建物1車位0,一層，二層，電梯樓梯間,九層,店面(店鋪),見使用執照,鋼筋混凝土造,0861204,202.58,1,1,1,有,有,25000000,123408,,0.0,0,含增建或未登記建物。;,RPROMLKMKIOFFCA67CA
內湖區,房地(土地+建物),臺北市內湖區環山路二段53巷6弄1~30號,39.35,住,,,1081025,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700827,88.36999999999999,3,2,1,有,無,14880000,168383,,0.0,0,含增建或未登記建物。;,RPSOMLKMKIOFFCA77CA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段737巷33弄1~30號,31.48,住,,,1081209,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800619,111.92999999999999,3,2,2,有,無,26000000,232288,,0.0,0,,RPVSMLRLKIOFFCA09CA
內湖區,房地(土地+建物),臺北市內湖區環山路二段53巷1弄1~30號,39.86,住,,,1081209,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760714,112.32000000000001,3,2,2,有,無,15800000,140670,,0.0,0,,RPQTMLRLKIOFFCA68CA
內湖區,車位,臺北市內湖區內湖路二段271~300號,7.22,住,,,1081211,土地0建物0車位1,地下層,七層,其他,見使用執照,鋼筋混凝土造,0780718,25.34,0,0,0,有,無,2800000,,坡道平面,0.0,2800000,,RPPRMLRLKIOFFCA38CA
中山區,房地(土地+建物),臺北市中山區龍江路356巷31~60號,20.4,商,,,1081209,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670613,88.07,3,2,1,有,無,13000000,147610,,0.0,0,含增建或未登記建物。;,RPRPMLRLKIOFFCA38CA
中山區,房地(土地+建物),臺北市中山區北安路595巷20弄1~30號,32.39,住,,,1081124,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700717,114.01,3,2,2,有,無,23000000,201737,,0.0,0,含增建或未登記建物。;,RPPOMLRLKIOFFCA08CA
大同區,房地(土地+建物)+車位,臺北市大同區敦煌路24巷1~30號,19.32,住,,,1081020,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080516,141.49,2,2,1,有,有,20600000,193479,升降平面,47.94,2500000,,RPXNMLMLJHPFFBA08CA
大同區,房地(土地+建物),臺北市大同區敦煌路24巷1~30號,16.24,住,,,1080918,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080516,78.61,2,2,1,有,有,16970000,215876,,0.0,0,,RPSNMLRKJHPFFBA97CA
大同區,房地(土地+建物),臺北市大同區敦煌路24巷1~30號,19.32,住,,,1080817,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080516,93.55000000000001,2,2,1,有,有,18660000,199466,,0.0,0,,RPUNMLRKJHPFFBA18CA
大同區,房地(土地+建物),臺北市大同區敦煌路24巷1~30號,9.72,住,,,1080911,土地1建物1車位0,六層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080516,47.09,1,1,1,有,有,10400000,220854,,0.0,0,,RPVNMLKKJHPFFBA57CA
大同區,房地(土地+建物),臺北市大同區敦煌路24巷1~30號,7.55,住,,,1080909,土地1建物1車位0,二層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080516,36.57,1,1,1,有,有,7850000,214657,,0.0,0,,RPWNMLKKJHPFFBA67CA
內湖區,房地(土地+建物),臺北市內湖區新明路331~360號,21.37,工,,,1081125,土地1建物1車位0,地下一層,十一層,其他,見其他登記事項,鋼筋混凝土造,0980403,115.49000000000001,0,0,0,無,有,11168000,96701,,0.0,0,含增建或未登記建物。;,RPOPMLQLKIOFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路241~270號,36.23,其他,,,1080929,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990329,274.27,4,2,2,有,有,46470000,169432,坡道平面,27.18,0,,RPPPMLQLKIOFFCA08CA
中山區,房地(土地+建物),臺北市中山區南京東路一段31~60號,30.79,其他,,,1081210,土地11建物1車位0,六層，陽台,十一層,辦公商業大樓,商業用,鋼筋混凝土造,0610607,265.42,2,1,0,有,有,45000000,169543,,0.0,0,,RPPNMLRLKIOFFCA97CA
中山區,房地(土地+建物),臺北市中山區林森北路107巷61~90號,7.53,商,,,1081125,土地1建物1車位0,三層,七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0751009,40.6,1,1,1,有,有,7000000,172414,,0.0,0,含增建或未登記建物。;,RPTNMLRLKIOFFCA38CA
內湖區,房地(土地+建物),臺北市內湖區文德路90巷31~60號,23.41,住,,,1081117,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861201,81.9,2,2,1,有,有,16900000,206349,,0.0,0,含增建或未登記建物。;,RPVNMLRLKIOFFCA58CA
大同區,房地(土地+建物),臺北市大同區赤峰街31~60號,109.0,住,,,1080906,土地1建物1車位0,全,三層,透天厝,,加強磚造,,201.59,0,0,0,無,無,72000000,357161,,0.0,0,,RPWNMLLMKIOFFBA08CA
萬華區,建物,臺北市萬華區三水街115巷1~30號,0.0,,,,1081024,土地0建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620921,79.22,4,0,1,有,無,7500000,94673,,0.0,0,壹樓空地,RPOOMLNJJHPFFBA17CA
大同區,車位,臺北市大同區民權西路121~150號,0.75,商,,,1081216,土地0建物0車位1,二層,十四層,其他,見其他登記事項,鋼筋混凝土造,0970623,13.82,0,0,0,有,無,750000,,其他,13.82,750000,,RPVNMLKMKIOFFBA87CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,4.35,商,,,1081114,土地1建物1車位0,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,68.71000000000001,2,1,1,有,有,12000000,174672,,0.0,0,,RPPOMLKMKIOFFBA37CA
大同區,房地(土地+建物),臺北市大同區南京西路18巷1~30號,30.33,商,,,1081122,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),,加強磚造,,89.0,4,3,1,有,無,9600000,107865,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLKMKIOFFBA67CA
萬華區,房地(土地+建物),臺北市萬華區漢口街二段31~60號,4.23,商,,,1081102,土地1建物1車位0,十一層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0691223,44.08,1,1,1,有,有,5350000,121370,,0.0,0,含增建或未登記建物。;,RPTOMLQLKIOFFBA28CA
文山區,房地(土地+建物),臺北市文山區興德路20巷31~60號,9.3,商,,,1081023,土地2建物1車位0,六層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040611,33.91,1,1,1,有,有,6500000,191684,,0.0,0,,RPOOMLKLJHPFFAA96CA
中正區,房地(土地+建物),臺北市中正區汀州路三段181~210號,88.49,住,,,1081121,土地2建物5車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711029,371.34,0,0,0,無,有,160000000,430872,,0.0,0,,RPTNMLPKJHPFFAA77CA
文山區,房地(土地+建物),臺北市文山區羅斯福路五段236巷1~30號,27.07,住,,,1081114,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020102,117.74,2,2,2,有,有,23880000,202820,,0.0,0,,RPQOMLRJJHPFFAA67CA
文山區,房地(土地+建物),臺北市文山區景福街151~180號,40.75,住,,,1081018,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,99.28,4,2,2,有,無,9520000,95890,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLRJJHPFFAA18CA
文山區,房地(土地+建物),臺北市文山區萬美街二段2巷1~30號,52.02,住,,,1081201,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0720916,82.14,2,2,1,有,有,10000000,121743,,0.0,0,,RPPPMLRJJHPFFAA67CA
文山區,房地(土地+建物)+車位,臺北市文山區木新路三段95巷31~60號,33.02,住,,,1081113,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0961031,225.24,4,2,2,有,有,38000000,168709,坡道平面,39.36,0,,RPVOMLLMKIOFFAA97CA
中正區,房地(土地+建物),臺北市中正區同安街86巷1~30號,35.8,住,,,1081126,土地4建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690829,135.26,3,2,2,有,無,16000000,118291,,0.0,0,親友、員工或其他特殊關係間之交易。;包含公共設施保留地之交易。;,RPTNMLMJJHPFFAA37CA
文山區,房地(土地+建物)+車位,臺北市文山區萬芳路1~30號,22.49,住,,,1081024,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940128,129.47,3,2,1,有,有,16080000,124199,坡道平面,37.89,0,含增建或未登記建物。;,RPTOMLLMKIOFFAA77CA
文山區,房地(土地+建物),臺北市文山區興隆路二段181~210號,24.07,商,,,1081008,土地4建物1車位0,三層,八層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0710217,160.02,4,1,2,有,有,20000000,124984,,0.0,0,親友、員工或其他特殊關係間之交易。;二親等間買賣,RPQNMLNJJHPFFAA17CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段241~270號,35.61,住,,,1081202,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991104,180.12,3,2,2,有,有,26000000,144348,坡道平面,0.0,0,,RPSOMLLMKIOFFAA67CA
中正區,土地,河堤段三小段151~180地號,4.0,住,,,1081203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2420000,605000,,0.0,0,,RPWOMLRJJHPFFAA28CA
文山區,土地,指南段四小段631~660地號,1019.0,其他,,,1081103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,5496,,0.0,0,,RPOOMLKMKIOFFAA17CA
中正區,房地(土地+建物),臺北市中正區晉江街112巷1弄1~30號,52.25,住,,,1081116,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0521107,114.71,11,0,5,有,無,23680000,206434,,0.0,0,含增建或未登記建物。;,RPQNMLLMKIOFFAA37CA
