鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段1~30號,27.26,住,,,1081113,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070126,197.01999999999998,3,2,2,有,有,15100000,76642,坡道平面,34.43,0,,RPOOMLPLKIOFFEF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路四段230巷61~90號,19.48,住,,,1081209,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080118,137.3,2,2,2,有,有,8480000,61763,坡道平面,32.76,0,,RPQNMLQLKIOFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷61~90號,16.87,住,,,1081127,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,124.58000000000001,2,2,2,有,有,10200000,81875,坡道平面,26.54,0,,RPTNMLQLKIOFFEF98CA
淡水區,房地(土地+建物),新北市淡水區學府路136巷61~90號,7.1,住,,,1081129,土地1建物1車位0,七層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961002,33.7,0,0,0,無,有,2400000,71217,,0.0,0,陽台外推,RPVOMLOLKIOFFEF09CA
金山區,房地(土地+建物),新北市金山區山城路80巷1~30號,29.58,,山坡地保育區,丙種建築用地,1081208,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860430,63.62,1,1,1,有,有,3300000,51870,,0.0,0,,RPROMLLMJHPFFDF28CA
萬里區,房地(土地+建物),新北市萬里區翡翠路1~30號,10.75,其他,,,1081111,土地5建物1車位0,七層，八層，九層，十層，十二層，十四層，十五層，二層，四層，六層，五層，三層，一層，十三層，十一層,十八層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860221,53.39,1,1,1,有,無,1520000,28464,,0.0,0,,RPVOMLLMJHPFFDF68CA
汐止區,土地,崇德段121~150地號,91.33,住,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14642001,160320,,0.0,0,含增建或未登記建物。;建商與地主合建案。;,RPSNMLLLJHPFFDF18CA
汐止區,房地(土地+建物),新北市汐止區保新街1~30號,29.79,住,,,1081109,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0791211,112.08000000000001,3,1,2,有,無,7500000,66916,,0.0,0,,RPXPMLOKJHPFFDF09CA
汐止區,房地(土地+建物),新北市汐止區福德一路1~30號,16.49,住,,,1081121,土地2建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860305,110.82,3,2,2,有,有,9300000,83920,,0.0,0,含增建或未登記建物。;,RPXOMLKKJHPFFDF58CA
汐止區,車位,新北市汐止區福德一路37巷91~120號,4.49,住,,,1081121,土地0建物0車位1,,,其他,,,,42.24,0,0,0,有,有,1560000,,坡道平面,42.24,1560000,單獨車位交易。;,RPRPMLKKJHPFFDF08CA
汐止區,房地(土地+建物)+車位,新北市汐止區湖東街31~60號,24.93,住,,,1081126,土地2建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080530,162.59,3,2,2,有,有,14980000,107088,升降平面,32.51,1050000,,RPSNMLNJJHPFFDF18CA
汐止區,房地(土地+建物)+車位,新北市汐止區湖東街31~60號,25.48,住,,,1081217,土地2建物1車位1,二層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080530,145.53,3,2,2,有,有,14100000,97848,升降機械,12.16,1050000,,RPTNMLNJJHPFFDF28CA
汐止區,房地(土地+建物)+車位,新北市汐止區湖東街31~60號,24.93,住,,,1081217,土地2建物1車位1,二層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080530,162.59,3,2,2,有,有,13450000,95710,升降平面,32.51,1000000,,RPVNMLNJJHPFFDF48CA
汐止區,房地(土地+建物)+車位,新北市汐止區東勢街201巷129弄61~90號,39.28,,山坡地保育區,丙種建築用地,1081031,土地2建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070131,149.82,0,0,0,無,有,20400000,158006,坡道平面,31.47,1700000,,RPUQMLKMKIOFFDF78CA
汐止區,房地(土地+建物),新北市汐止區仁愛路119巷1~30號,23.75,商,,,1081120,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690307,75.72,3,2,1,有,無,4500000,59429,,0.0,0,,RPVQMLKMKIOFFDF88CA
汐止區,土地,保安段211~240地號,559.79,其他,,,1081108,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,2680,,0.0,0,"1.本買賣案件係屬親屬間特殊交易，其交易價格可能異於市場正常交易價格。2.土地增值稅304,941元由買方負擔。",RPROMLLMKIOFFDF38CA
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街459巷1~30號,33.86,住,,,1081030,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080409,260.21,4,2,2,有,有,26300000,116334,坡道平面,68.52,4000000,,RPUOMLMJJHPFFDF38CA
汐止區,房地(土地+建物)+車位,新北市汐止區樟樹二路31~60號,16.35,住,,,1081111,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050810,131.31,3,2,1,有,有,15420000,121167,坡道平面,23.03,2300000,,RPVNMLRLKIOFFDF56CA
汐止區,房地(土地+建物)+車位,新北市汐止區東勢街201巷129弄31~60號,42.13,,山坡地保育區,丙種建築用地,1080927,土地2建物1車位2,三層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070131,180.28,0,0,0,無,有,19420000,139935,坡道平面,62.94,3000000,,RPVPMLKMKIOFFDF78CA
汐止區,房地(土地+建物)+車位,新北市汐止區東勢街201巷129弄31~60號,34.71,,山坡地保育區,丙種建築用地,1081017,土地2建物1車位1,八層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070131,134.88,0,0,0,無,有,17400000,153757,坡道平面,31.47,1500000,,RPWPMLKMKIOFFDF88CA
汐止區,房地(土地+建物)+車位,新北市汐止區東勢街201巷129弄31~60號,38.96,,山坡地保育區,丙種建築用地,1081110,土地2建物1車位1,七層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070131,148.81,0,0,0,無,有,20380000,160900,坡道平面,31.47,1500000,,RPRQMLKMKIOFFDF48CA
汐止區,房地(土地+建物)+車位,新北市汐止區汐萬路二段228巷31弄1~30號,53.47,,山坡地保育區,丙種建築用地,1081207,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,154.73000000000002,3,2,2,有,有,5100000,32961,坡道平面,0.0,0,,RPPQMLOLKIOFFDF58CA
汐止區,房地(土地+建物),新北市汐止區樟樹二路128巷1~30號,28.43,住,,,1081124,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760706,102.66,3,2,2,有,無,9000000,87668,,0.0,0,,RPQNMLPLKIOFFDF48CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,9.99,商,,,1041009,土地1建物1車位1,十二層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,172.38,3,2,2,有,有,32530000,188711,坡道平面,25.45,0,,RPSOMLNJKHPFFCF28CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,12.8,商,,,1080405,土地1建物1車位1,二十三層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,213.0,4,2,2,有,有,37450000,175822,坡道平面,25.45,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPXNMLOJKHPFFCF78CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,9.37,商,,,1071204,土地1建物1車位1,十三層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,158.7,3,2,2,有,有,28280000,178198,坡道平面,21.05,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPOOMLOJKHPFFCF97CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,5.62,商,,,1080721,土地1建物1車位1,十五層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,104.16,2,2,1,有,有,18000000,172811,坡道平面,25.45,0,,RPPOMLOJKHPFFCF08CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,商,,,1031120,土地1建物1車位0,二十七層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,79.98,2,2,1,有,有,17910000,223931,,0.0,0,,RPVQMLQKJHPFFCF09CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.87,商,,,1031229,土地1建物1車位0,十二層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,100.44,3,2,1,有,有,21350000,212565,,0.0,0,,RPPRMLQKJHPFFCF58CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,12.8,商,,,1040414,土地1建物1車位1,二十五層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,213.0,4,2,2,有,有,38890000,182582,坡道平面,25.45,0,,RPTRMLQKJHPFFCF98CA
新店區,車位,新北市新店區自立街99至91~120號,3.49,住,,,1081206,土地0建物0車位1,地下一層，地下二層,二十四層,其他,停車空間,見其他登記事項,0910905,33.09,0,0,0,有,有,2100000,,坡道平面,33.09,2100000,單獨車位交易。;,RPROMLLMJHPFFCF18CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,5.62,商,,,1080221,土地1建物1車位1,二十層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,105.42,2,2,1,有,有,18000000,170746,坡道平面,25.45,0,,RPOSMLQKJHPFFCF58CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,7.18,商,,,1040116,土地1建物1車位1,十六層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,122.28999999999999,3,2,1,有,有,23000000,188078,坡道平面,21.05,0,,RPPSMLQKJHPFFCF68CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,商,,,1040410,土地1建物1車位0,二十二層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,79.98,2,1,1,有,有,17080000,213553,,0.0,0,,RPQSMLQKJHPFFCF78CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,商,,,1031207,土地1建物1車位0,二十六層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,79.98,2,2,1,有,有,17830000,222931,,0.0,0,,RPRSMLQKJHPFFCF88CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,商,,,1031127,土地1建物1車位0,二十八層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,79.98,2,2,1,有,有,17960000,224556,,0.0,0,,RPSSMLQKJHPFFCF98CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.24,商,,,1031122,土地1建物1車位0,六層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,92.15,2,2,1,有,有,16720000,181443,,0.0,0,,RPTSMLQKJHPFFCF09CA
新店區,房地(土地+建物)+車位,新北市新店區竹林路26巷1~30號,39.14,住,,,1081124,土地2建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870212,209.78000000000003,3,2,2,有,有,13000000,61973,坡道平面,0.0,0,,RPXNMLRKJHPFFCF09CA
新店區,房地(土地+建物)+車位,新北市新店區北宜路二段421巷2弄91~120號,26.76,住,,,1081129,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021108,161.42000000000002,4,2,2,有,有,11130000,73460,坡道平面,31.69,1600000,,RPUPMLQKJHPFFCF88CA
新店區,房地(土地+建物)+車位,新北市新店區安興路1~30號,24.04,住,,,1081202,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840513,233.51,4,2,2,有,有,17000000,72802,坡道平面,26.43,0,,RPRRMLRKJHPFFCF88CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,4.68,商,,,1040331,土地1建物1車位1,二十二層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,90.32,2,2,1,有,有,16900000,187112,坡道平面,25.45,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTPMLRJJHPFFCF78CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.24,商,,,1031203,土地1建物1車位0,八層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,92.15,2,2,1,有,有,17600000,190993,,0.0,0,,RPTUMLNKJHPFFCF98CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.24,商,,,1070429,土地1建物1車位0,十層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,92.15,2,2,1,有,有,16250000,176343,,0.0,0,,RPVUMLNKJHPFFCF56CA
新店區,土地,莊敬段811~840地號,421.82,其他,,,1081217,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28451800,67450,,0.0,0,公共設施保留地之交易,RPQVMLNKJHPFFCF78CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,17.8,商,,,1071204,土地1建物1車位2,二十一層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,305.45,4,2,2,有,有,51750000,169422,坡道平面,46.5,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPPNMLNKJHPFFCF87CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,13.43,商,,,1061208,土地1建物1車位3,二十六層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,263.9,4,2,2,有,有,42730000,161917,坡道平面,76.35,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPQNMLNKJHPFFCF97CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,4.68,商,,,1031122,土地1建物1車位1,二十九層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,90.03,2,2,1,有,有,16560000,183939,坡道平面,25.45,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPRNMLNKJHPFFCF08CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,商,,,1080830,土地1建物1車位0,六層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,78.71,2,2,1,有,有,14500000,184221,,0.0,0,,RPVNMLNKJHPFFCF48CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,商,,,1080721,土地1建物1車位0,七層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,78.71,2,2,1,有,有,14150000,179774,,0.0,0,,RPXNMLNKJHPFFCF68CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,商,,,1080919,土地1建物1車位0,十四層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,78.71,2,2,1,有,有,15350000,195020,,0.0,0,,RPPOMLNKJHPFFCF97CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,商,,,1040427,土地1建物1車位0,十七層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,79.98,2,2,1,有,有,16820000,210303,,0.0,0,,RPUOMLNKJHPFFCF48CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,商,,,1080623,土地1建物1車位0,二十五層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,79.98,2,2,1,有,有,16280000,203551,,0.0,0,,RPQQMLNKJHPFFCF28CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,5.62,商,,,1060428,土地1建物1車位1,二十三層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,101.02000000000001,2,2,1,有,有,18210000,180261,坡道平面,21.05,0,,RPSRMLNKJHPFFCF58CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,工,,,1031125,土地1建物1車位0,二十九層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,79.98,2,2,1,有,有,18010000,225181,,0.0,0,,RPXRMLNKJHPFFCF09CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,7.18,商,,,1040813,土地1建物1車位1,五層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,125.89,3,2,1,有,有,21650000,171976,坡道平面,25.45,0,,RPPSMLNKJHPFFCF38CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,7.18,商,,,1031218,土地1建物1車位1,十三層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,125.89,3,2,1,有,有,24430000,194058,坡道平面,25.45,0,,RPRSMLNKJHPFFCF58CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.87,商,,,1040111,土地1建物1車位0,十五層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,100.44,3,2,1,有,有,21000000,209080,,0.0,0,,RPSSMLNKJHPFFCF68CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,7.18,商,,,1070630,土地1建物1車位1,二十一層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,126.69,3,2,1,有,有,22390000,176731,坡道平面,25.45,0,,RPWSMLNKJHPFFCF09CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,7.18,商,,,1040410,土地1建物1車位1,二十二層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,122.28999999999999,3,2,1,有,有,23650000,193393,坡道平面,21.05,0,,RPXSMLNKJHPFFCF56CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.24,商,,,1031127,土地1建物1車位0,五層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,92.15,2,2,1,有,有,17060000,185133,,0.0,0,,RPQTMLNKJHPFFCF58CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.24,住,,,1080614,土地1建物1車位0,七層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,92.15,2,2,1,有,有,16000000,173630,,0.0,0,,RPRTMLNKJHPFFCF68CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.24,商,,,1031203,土地1建物1車位0,八層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,92.15,2,2,1,有,有,17700000,192078,,0.0,0,,RPSTMLNKJHPFFCF78CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.24,商,,,1080320,土地1建物1車位0,十七層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,92.75,2,2,1,有,有,16830000,181456,,0.0,0,,RPVTMLNKJHPFFCF09CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,6.56,商,,,1070825,土地1建物1車位1,五層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,117.59,2,1,1,有,有,18050000,153499,坡道平面,25.45,0,,RPXTMLNKJHPFFCF66CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,5.62,商,,,1080620,土地1建物1車位1,十五層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,101.22,2,2,1,有,有,17600000,173879,坡道平面,21.05,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPROMLNJJHPFFCF08CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,4.68,商,,,1040324,土地1建物1車位1,十六層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,88.41,2,2,1,有,有,16740000,189345,坡道平面,25.45,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPSOMLNJJHPFFCF18CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,4.68,商,,,1040115,土地1建物1車位1,十九層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,85.91,2,2,1,有,有,16330000,190083,坡道平面,21.05,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTOMLNJJHPFFCF28CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,4.37,商,,,1031204,土地1建物1車位0,二十層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,64.87,2,2,1,有,有,13860000,213658,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPUOMLNJJHPFFCF38CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,4.37,商,,,1031204,土地1建物1車位0,二十一層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,64.87,2,2,1,有,有,14020000,216125,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPVOMLNJJHPFFCF48CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,10.3,商,,,1080823,土地1建物1車位1,二十四層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,180.66,4,2,2,有,有,33600000,185985,坡道平面,25.45,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPPPMLNJJHPFFCF97CA
新店區,土地,莊敬段601~630地號,245.52,農,,,1081212,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39368400,160347,,0.0,0,,RPRPMLNJJHPFFCF18CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,4.37,商,,,1031211,土地1建物1車位0,二十四層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,64.58,2,2,1,有,有,14270000,220966,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPSQMLNJJHPFFCF38CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,4.37,商,,,1061121,土地1建物1車位0,二十五層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,64.58,2,2,1,有,有,12900000,199752,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTQMLNJJHPFFCF48CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,4.37,商,,,1040218,土地1建物1車位0,二十六層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,64.58,2,2,1,有,有,14350000,222205,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPUQMLNJJHPFFCF58CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,4.37,商,,,1031211,土地1建物1車位0,二十七層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,64.58,2,2,1,有,有,14450000,223753,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPVQMLNJJHPFFCF68CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,4.37,商,,,1031125,土地1建物1車位0,二十八層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,64.58,2,2,1,有,有,14500000,224528,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPWQMLNJJHPFFCF78CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,4.68,商,,,1060504,土地1建物1車位1,三十層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,90.03,2,2,1,有,有,15650000,173831,坡道平面,25.45,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPORMLNJJHPFFCF08CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,商,,,1080819,土地1建物1車位0,五層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,78.71,2,2,1,有,有,13950000,177233,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPPRMLNJJHPFFCF18CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,16.24,商,,,1080319,土地1建物1車位1,十七層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,254.9,4,2,2,有,有,44010000,172656,坡道平面,21.05,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPUOMLQJJHPFFCF68CA
新店區,房地(土地+建物)+車位,新北市新店區安德街60巷1~30號,13.47,住,,,1081122,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050414,114.95,2,1,1,有,有,11500000,100043,坡道機械,23.67,0,,RPRUMLSJJHPFFCF56CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.24,商,,,1071122,土地1建物1車位0,十一層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,92.15,2,2,1,有,有,16720000,181443,,0.0,0,,RPPNMLOKJHPFFCF97CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,6.56,商,,,1080323,土地1建物1車位1,二十層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,118.2,2,2,1,有,有,19200000,162437,坡道平面,25.45,0,,RPRNMLOKJHPFFCF18CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,6.56,商,,,1080917,土地1建物1車位1,二十二層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,118.2,2,2,1,有,有,20680000,174958,坡道平面,25.45,0,,RPSNMLOKJHPFFCF28CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.24,商,,,1080326,土地1建物1車位0,二十五層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,93.00999999999999,2,2,1,有,有,17600000,189227,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTNMLOKJHPFFCF38CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.87,商,,,1081008,土地1建物1車位0,六層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,100.44,3,2,2,有,有,18280000,181999,,0.0,0,,RPWNMLOKJHPFFCF68CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,7.18,商,,,1031129,土地1建物1車位1,十層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,121.49000000000001,3,2,1,有,有,24860000,204626,坡道平面,21.05,0,,RPROMLOKJHPFFCF28CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,6.87,商,,,1040417,土地1建物1車位0,十一層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,100.44,3,2,1,有,有,20190000,201016,,0.0,0,,RPUOMLOKJHPFFCF58CA
