鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
太平區,房地(土地+建物)+車位,臺中市太平區太順路361~390號,22.5,住,,,1081118,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060707,157.14,3,2,2,有,有,8700000,55365,坡道平面,27.89,0,,RPVNMLPLKIOFFJB56CA
太平區,房地(土地+建物)+車位,臺中市太平區東平路421~450號,11.21,其他,,,1081101,土地1建物2車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860203,142.13,3,2,2,有,有,6100000,42918,坡道平面,0.0,0,,RPWNMLPLKIOFFJB66CA
太平區,房地(土地+建物)+車位,臺中市太平區立文街151~180號,17.22,商,,,1081102,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060330,179.47,2,2,2,有,有,11850000,66028,坡道平面,33.06,0,,RPVNMLQLKIOFFJB66CA
大里區,房地(土地+建物),臺中市大里區新里里爽文路361~390號,69.0,,特定農業區,甲種建築用地,1081104,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0951002,222.41,3,2,4,有,無,23000000,103413,,0.0,0,,RPPNMLKLJHPFFIB87CA
大里區,土地,健民段541~570地號,38.38,,鄉村區,乙種建築用地,1081030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1036260,27000,,0.0,0,,RPSQMLNKJHPFFIB68CA
霧峰區,土地,丁台二段601~630地號,414.08,,特定農業區,甲種建築用地,1081031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14000000,33810,,0.0,0,,RPPNMLPKJHPFFIB28CA
霧峰區,土地,丁台二段601~630地號,413.04,,特定農業區,甲種建築用地,1081031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16000000,38737,,0.0,0,,RPQNMLPKJHPFFIB38CA
霧峰區,土地,丁台二段601~630地號,789.23,,特定農業區,農牧用地,1081031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,2534,,0.0,0,,RPRNMLPKJHPFFIB48CA
烏日區,房地(土地+建物)+車位,臺中市烏日區三榮北一路1~30號,25.93,商,,,1081115,土地1建物1車位2,一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080605,215.36,4,2,2,有,有,10500000,54114,坡道平面,61.98,2200000,,RPSNMLOKJHPFFIB48CA
霧峰區,房地(土地+建物),臺中市霧峰區民生路412巷91~120號,59.03,,一般農業區,甲種建築用地,1081119,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690702,93.24,2,1,2,有,無,4000000,42900,,0.0,0,,RPXPMLMJJHPFFIB88CA
大里區,房地(土地+建物),臺中市大里區益民路一段62巷36弄1~30號,18.38,住,,,1081116,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0811030,94.9,3,2,2,有,有,4350000,45838,,0.0,0,,RPOPMLLMKIOFFIB28CA
大里區,土地,健民段451~480地號,87.48,,鄉村區,乙種建築用地,1080925,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1959552,22400,,0.0,0,,RPSNMLSLKIOFFIB09CA
大里區,土地,武德段1~30地號,52.5,其他,,,1081024,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,1524,,0.0,0,包含公共設施保留地之交易。;,RPXNMLRLKIOFFIB86CA
大里區,房地(土地+建物),臺中市大里區東榮路55巷62弄1~30號,126.0,住,,,1081119,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0770706,200.16,3,2,3,有,無,13800000,68945,,0.0,0,,RPROMLQLKIOFFIB88CA
霧峰區,房地(土地+建物),臺中市霧峰區樟公北巷58弄1~30號,110.86,,山坡地保育區,丙種建築用地,1081122,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0841122,176.43,4,2,3,有,無,6300000,35708,,0.0,0,含增建或未登記建物。;,RPSNMLPLKIOFFIB78CA
霧峰區,土地,北勢段31~60地號,2500.0,,特定農業區,農牧用地,1081121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35165625,14066,,0.0,0,,RPTNMLRLKIOFFIB09CA
霧峰區,房地(土地+建物),臺中市霧峰區霧工六路1~30號,5032.28,,工業區,丁種建築用地,1081009,土地6建物3車位0,一層，二層,三層,工廠,見其他登記事項,見其他登記事項,0980622,6711.82,0,0,0,無,無,475000000,,,0.0,0,,RPSPMLPLKIOFFIB98CA
大里區,房地(土地+建物),臺中市大里區立仁路157巷1弄61~90號,133.08,,鄉村區,乙種建築用地,1080924,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0650815,65.7,3,2,1,有,無,7246000,110289,,0.0,0,,RPQNMLQLKIOFFIB68CA
潭子區,房地(土地+建物)+車位,臺中市潭子區中山路一段1~30號,12.96,住,,,1081201,土地1建物1車位1,十七層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831205,153.56,4,2,2,有,有,6980000,45455,坡道機械,0.0,0,含增建或未登記建物。;,RPOPMLSJJHPFFHB48CA
潭子區,房地(土地+建物),臺中市潭子區雅豐街132巷31~60號,23.85,其他,,,1081022,土地2建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810520,105.77,3,2,2,有,有,4220000,39898,,0.0,0,,RPPNMLLKJHPFFHB77CA
大雅區,房地(土地+建物),臺中市大雅區德勝路137巷1~30號,1807.0,工,,,1081027,土地2建物1車位0,一層，二層，三層，地下層,三層,廠辦,見其他登記事項,鋼筋混凝土造,0800430,1401.68,0,0,0,無,無,105000000,74910,,0.0,0,,RPVNMLRLKIOFFHB56CA
大雅區,房地(土地+建物),臺中市大雅區仁和路248巷31~60號,127.3,住,,,1081107,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0920606,208.91,4,2,3,有,有,15300000,73237,,0.0,0,,RPTNMLQLKIOFFHB88CA
大雅區,房地(土地+建物),臺中市大雅區民族街222巷1~30號,52.0,住,,,1081126,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0700811,113.2,3,2,2,有,無,6900000,60954,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLQLKIOFFHB56CA
潭子區,房地(土地+建物),臺中市潭子區天寶新村1~30號,110.04,住,,,1080823,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0630112,50.6,2,1,1,有,無,6500000,128458,,0.0,0,,RPQNMLTLKIOFFHB88CA
大雅區,土地,六雅段751~780地號,74.73,住,,,1081017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,53526,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPRNMLKMKIOFFHB18CA
潭子區,土地,弘富段31~60地號,64.96,住,,,1080315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4900000,75431,,0.0,0,,RPSOMLPLKIOFFHB78CA
石岡區,土地,新長庚段961~990地號,299.27,農,,,1081206,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1560000,5213,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLTJJHPFFGB88CA
新社區,土地,水底寮段上水底寮小段391~420地號,3554.0,,山坡地保育區,農牧用地,1081202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,338,,0.0,0,,RPTNMLPLKIOFFGB68CA
東勢區,土地,東勢段石角小段2581~2610地號,7560.0,,山坡地保育區,農牧用地,1081005,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,503,,0.0,0,,RPUNMLPLKIOFFGB78CA
東勢區,土地,石圍墻段石圍墻小段1~30地號,1096.0,,山坡地保育區,農牧用地,1081116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,1597,,0.0,0,,RPVNMLPLKIOFFGB88CA
清水區,房地(土地+建物),臺中市清水區?政二街121~150號,98.29,住,,,1081206,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080726,169.49,4,2,3,有,無,8850000,52215,,0.0,0,,RPXNMLKKJHPFFFB28CA
清水區,土地,海濱段961~990地號,2079.0,住,,,1081022,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48360000,23261,,0.0,0,,RPSPMLRLKIOFFFB88CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區斗潭路155巷91~120號,39.64,住,,,1081130,土地4建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080730,123.87,2,2,1,有,有,6000000,48438,坡道平面,35.15,0,,RPUPMLRLKIOFFFB09CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區星海路15巷31~60號,20.05,住,,,1051211,土地2建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,119.37,2,2,1,有,有,5030000,44858,升降機械,31.76,1100000,,RPQOMLRLKIOFFFB58CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區星海路15巷31~60號,26.07,住,,,1051119,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,136.66,3,2,2,有,有,5950000,44333,坡道平面,22.75,900000,,RPROMLRLKIOFFFB68CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區星海路15巷31~60號,25.18,住,,,1080610,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,125.68,3,2,2,有,有,5900000,47814,升降機械,15.88,650000,,RPTOMLRLKIOFFFB88CA
沙鹿區,房地(土地+建物),臺中市沙鹿區星海路15巷31~60號,26.07,住,,,1061229,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,113.91,3,2,2,有,有,5301000,46537,,0.0,0,,RPUOMLRLKIOFFFB98CA
梧棲區,房地(土地+建物),臺中市梧棲區大智路一段1081~1110號,104.0,住,,,1081216,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080129,286.5,6,2,4,有,無,18000000,62827,,0.0,0,,RPXNMLPLKIOFFFB98CA
清水區,土地,三田段91~120地號,1871.0,農,,,1081024,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14149437,7562,,0.0,0,,RPSPMLQLKIOFFFB78CA
沙鹿區,土地,新犁份段181~210地號,977.03,其他,,,1081017,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9753216,9983,,0.0,0,,RPTPMLQLKIOFFFB88CA
梧棲區,房地(土地+建物),臺中市梧棲區中央路二段211~240號,97.42,住,,,1081127,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071130,170.39,6,2,3,有,無,10880000,63854,,0.0,0,,RPQNMLQLKIOFFFB38CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區星海路15巷31~60號,19.07,住,,,1060502,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,105.53,2,2,1,有,有,4600000,44697,坡道平面,22.75,900000,,RPSOMLQLKIOFFFB68CA
沙鹿區,房地(土地+建物),臺中市沙鹿區星海路15巷31~60號,20.05,住,,,1061117,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,87.61,2,2,1,有,有,3730000,42575,,0.0,0,,RPTOMLQLKIOFFFB78CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區星海路15巷31~60號,26.07,住,,,1051122,土地2建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,136.66,3,2,2,有,有,6000000,44772,坡道平面,22.75,900000,,RPUOMLQLKIOFFFB88CA
沙鹿區,房地(土地+建物),臺中市沙鹿區星海路15巷31~60號,19.03,住,,,1080512,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,82.56,2,2,1,有,無,3830000,46391,,0.0,0,,RPVOMLQLKIOFFFB98CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區星海路15巷31~60號,20.05,住,,,1061001,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,110.36,2,2,1,有,有,4900000,45657,坡道平面,22.75,900000,,RPWOMLQLKIOFFFB09CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區星海路15巷31~60號,26.07,住,,,1051119,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,136.66,3,2,2,有,有,5900000,43894,坡道平面,22.75,900000,,RPXOMLQLKIOFFFB56CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區星海路15巷31~60號,25.32,住,,,1060821,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,134.37,3,2,2,有,有,6000000,46208,坡道平面,24.0,900000,,RPPPMLQLKIOFFFB48CA
沙鹿區,土地,南勢段1231~1260地號,19.84,住,,,1081202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1080000,54435,,0.0,0,畸零地或有合併使用之交易。;與鄰地調整地形之交易,RPUNMLPLKIOFFFB68CA
沙鹿區,土地,南勢段1231~1260地號,23.83,住,,,1081202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1080000,45321,,0.0,0,畸零地或有合併使用之交易。;與鄰地調整地形之交易,RPVNMLPLKIOFFFB78CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區星海路15巷31~60號,26.07,住,,,1060528,土地2建物1車位2,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,153.79,3,2,2,有,有,6850000,47406,坡道平面,39.88,1450000,,RPPNMLPLKIOFFFB18CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區星海路15巷31~60號,14.55,住,,,1061117,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080922,79.18,1,1,1,有,有,3550000,47393,升降機械,15.88,550000,,RPQNMLPLKIOFFFB28CA
大甲區,土地,文曲段451~480地號,1025.03,農,,,1081202,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,1561,,0.0,0,瑕疵物件之交易。;,RPRNMLPLKIOFFEB28CA
大甲區,房地(土地+建物),臺中市大甲區慈德路121巷1~30號,84.96,住,,,1081025,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960212,190.12,4,3,3,有,無,8600000,45235,,0.0,0,,RPTNMLPLKIOFFEB48CA
大甲區,土地,福順段511~540地號,399.3,,,,1080807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4831530,12100,,0.0,0,,RPTNMLLJJHPFFEB77CA
大甲區,土地,順帆段661~690地號,1889.98,,特定農業區,農牧用地,1081202,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1587,,0.0,0,1.本約標的內有水井一口及馬達、電表各一個，無償給買方使用，於標地過戶完成點交給買方使用，電表也過戶給買方。2.本約標的其中一筆有自用農舍套繪，買方已知悉,RPTNMLMJJHPFFEB87CA
神岡區,土地,圳堵段481~510地號,80.0,農,,,1081110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,20000,,0.0,0,,RPUNMLRLKIOFFDB68CA
豐原區,土地,西湳段271~300地號,418.77,農,,,1081026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4880000,11653,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLLMKIOFFDB08CA
豐原區,房地(土地+建物)+車位,臺中市豐原區大明路151~180號,20.53,住,,,1081124,土地1建物2車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830725,164.61,3,2,2,有,有,5800000,35235,坡道機械,0.0,0,,RPRNMLMJJHPFFDB57CA
豐原區,土地,西湳北段961~990地號,94.98,農,,,1081108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2230000,23479,,0.0,0,,RPUNMLMJJHPFFDB87CA
豐原區,房地(土地+建物),臺中市豐原區仁愛街5巷1~30號,97.0,商,,,1081209,土地1建物1車位0,全,,透天厝,見其他登記事項,鋼筋混凝土造,0900314,439.09,0,0,0,無,無,22000000,50104,,0.0,0,含增建或未登記建物。;5間衛浴,RPQOMLNJJHPFFDB67CA
豐原區,房地(土地+建物)+車位,臺中市豐原區大明路181~210號,20.45,住,,,1081121,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820625,122.81,3,2,2,有,有,4500000,36642,升降機械,0.0,0,,RPPNMLLJJHPFFDB27CA
西屯區,房地(土地+建物),臺中市西屯區上石北6巷1~30號,71.0,住,,,1081124,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0591001,67.24,6,0,6,有,無,10500000,156157,,0.0,0,,RPSQMLKLJHPFFCB87CA
豐原區,房地(土地+建物),臺中市豐原區西勢路22巷31~60號,80.0,住,,,1081115,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630530,137.82,3,1,1,有,無,6680000,48469,,0.0,0,,RPPNMLPLKIOFFDB97CA
豐原區,土地,豐社段91~120地號,192.66,住,,,1081123,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15735000,81672,,0.0,0,含增建或未登記建物。;,RPOOMLPLKIOFFDB97CA
南屯區,房地(土地+建物)+車位,臺中市南屯區向上南路一段331~360號,15.68,住,,,1080301,土地1建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850110,228.64,4,2,2,有,有,11000000,48111,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWRMLKLJHPFFCB38CA
南屯區,房地(土地+建物),臺中市南屯區永春南路121~150號,23.29,住,,,1081122,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720304,92.04,4,2,2,有,無,3560000,38679,,0.0,0,,RPXUMLRKJHPFFCB76CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.22,住,,,1081017,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,120.99,2,2,1,有,有,10020000,97898,坡道平面,33.45,1450000,,RPQOMLPKJHPFFCB87CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.22,住,,,1081001,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,119.71000000000001,2,2,1,有,有,10050000,99699,坡道平面,33.45,1450000,,RPSOMLPKJHPFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.6,住,,,1070504,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,123.43,2,2,1,有,有,10050000,95577,坡道平面,33.45,1450000,,RPTOMLPKJHPFFCB18CA
西屯區,房地(土地+建物),臺中市西屯區西苑一街61~90號,12.75,住,,,1060802,土地2建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,60.91,1,1,1,有,有,6160000,101133,,0.0,0,,RPUOMLPKJHPFFCB28CA
西屯區,房地(土地+建物),臺中市西屯區西苑一街61~90號,19.22,住,,,1060802,土地2建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,87.8,2,2,1,有,有,8750000,99658,,0.0,0,,RPVOMLPKJHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.41,住,,,1070308,土地2建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,124.55,2,2,1,有,有,10450000,98793,坡道平面,33.45,1450000,,RPOPMLPKJHPFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,25.31,住,,,1070614,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,148.39,3,2,2,有,有,12880000,99008,坡道平面,33.45,1500000,,RPPPMLPKJHPFFCB87CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.6,住,,,1070913,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,123.43,2,2,1,有,有,10390000,97133,坡道平面,33.45,1650000,,RPQPMLPKJHPFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.41,住,,,1070429,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,124.55,2,2,1,有,有,10150000,95499,坡道平面,33.45,1450000,,RPRPMLPKJHPFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,18.65,住,,,1060925,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,121.02,2,2,1,有,有,10260000,101747,坡道平面,33.45,1350000,,RPSPMLPKJHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.41,住,,,1070122,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,124.07,2,2,1,有,有,10500000,97661,坡道平面,33.45,1650000,,RPXPMLPKJHPFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,20.75,住,,,1061105,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,128.34,2,2,1,有,有,11100000,100643,坡道平面,33.45,1550000,,RPOQMLPKJHPFFCB87CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,18.65,住,,,1061026,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,121.05,2,2,1,有,有,10420000,101256,坡道平面,33.45,1550000,,RPPQMLPKJHPFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.6,住,,,1061108,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,123.43,2,2,1,有,有,10480000,100356,坡道平面,33.45,1450000,,RPRQMLPKJHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,20.75,住,,,1070518,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,128.34,2,2,1,有,有,11100000,100643,坡道平面,33.45,1550000,,RPSQMLPKJHPFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,18.65,住,,,1061026,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,121.52,2,2,1,有,有,10480000,101397,坡道平面,33.45,1550000,,RPTQMLPKJHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,25.31,住,,,1070409,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,149.49,3,2,1,有,有,13320000,101431,坡道平面,33.45,1550000,,RPVQMLPKJHPFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,18.65,住,,,1070331,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,121.52,2,2,1,有,有,10500000,101624,坡道平面,33.45,1550000,,RPXQMLPKJHPFFCB78CA
西屯區,房地(土地+建物),臺中市西屯區永福路121~150號,4.0,住,,,1081203,土地1建物1車位0,六層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850527,33.24,1,1,1,有,有,2310000,69495,,0.0,0,,RPTPMLSJJHPFFCB48CA
西屯區,房地(土地+建物),臺中市西屯區臺灣大道四段1230巷1~30號,14.45,住,,,1081203,土地1建物1車位0,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,196.02,4,2,2,有,無,10000000,51015,,0.0,0,,RPUPMLSJJHPFFCB58CA
南屯區,房地(土地+建物)+車位,臺中市南屯區豐富路299巷1~30號,22.3,商,,,1081111,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070202,216.37,3,2,2,有,有,19530000,96534,坡道平面,28.56,1400000,,RPSQMLSJJHPFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路二段211~240號,16.81,住,,,1080209,土地4建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080627,166.44,2,2,2,有,有,14480000,104304,坡道平面,39.12,1200000,,RPSOMLRJJHPFFCB18CA
南屯區,房地(土地+建物),臺中市南屯區大墩十四街91~120號,18.8,住,,,1081111,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830817,110.32,3,2,2,有,有,6620000,60007,,0.0,0,,RPUOMLSJJHPFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,12.75,住,,,1081017,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,94.36,1,1,1,有,有,7420000,98013,坡道平面,33.45,1450000,,RPWPMLNKJHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.6,住,,,1070406,土地2建物2車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,119.49000000000001,2,2,1,有,有,10060000,98907,坡道平面,33.45,1550000,,RPXPMLNKJHPFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.22,住,,,1070919,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,115.92,2,2,1,有,有,9900000,102462,坡道平面,33.45,1450000,,RPPQMLNKJHPFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.22,住,,,1070303,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,121.16999999999999,2,2,1,有,有,9980000,96101,坡道平面,33.45,1550000,,RPSPMLOKJHPFFCB08CA
