鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
楠梓區,土地,藍昌段一小段691~720地號,53.0,住,,,1081206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3574850,67450,,0.0,0,向政府機關承購之案件。;,RPOQMLOKJHPFFEE28CA
左營區,房地(土地+建物),高雄市左營區東門路131巷1~30號,9.6,住,,,1081205,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971105,78.13,2,1,1,有,有,5200000,66556,,0.0,0,,RPWPMLSJJHPFFEE66CA
楠梓區,房地(土地+建物),高雄市楠梓區加宏路191巷51弄1~30號,11.59,商,,,1081127,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951130,135.29000000000002,3,2,2,有,有,5500000,40653,,0.0,0,,RPXPMLTJJHPFFEE86CA
楠梓區,房地(土地+建物),高雄市楠梓區楠梓路91~120號,146.0,住,,,1081114,土地2建物1車位0,全,一層,透天厝,住家用,土造,0020502,69.42,0,0,0,無,無,10800000,155575,,0.0,0,,RPSNMLPJJHPFFEE38CA
左營區,房地(土地+建物)+車位,高雄市左營區文萊路301~330號,11.72,商,,,1081117,土地1建物1車位1,九層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071225,215.82999999999998,3,2,2,有,有,20780000,97893,坡道平面,25.01,2100000,,RPTNMLQJJHPFFEE58CA
左營區,房地(土地+建物)+車位,高雄市左營區文萊路301~330號,15.09,商,,,1081108,土地1建物1車位2,二十三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071225,273.44,3,2,2,有,有,28900000,105286,坡道平面,44.54,4800000,,RPUNMLQJJHPFFEE68CA
左營區,房地(土地+建物)+車位,高雄市左營區文萊路301~330號,11.57,商,,,1081208,土地1建物1車位1,九層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071225,214.39,3,2,2,有,有,20050000,97951,坡道平面,25.01,1500000,,RPWNMLQJJHPFFEE88CA
左營區,房地(土地+建物)+車位,高雄市左營區文萊路301~330號,11.72,商,,,1081007,土地1建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071225,218.14,3,2,2,有,有,20700000,98379,坡道平面,25.01,1700000,,RPROMLQJJHPFFEE48CA
楠梓區,房地(土地+建物),高雄市楠梓區清豐二路360巷61~90號,100.24,住,,,1081202,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960110,198.92,5,2,4,有,無,13500000,67866,,0.0,0,,RPOOMLMJJHPFFEE77CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區清豐路211~240號,8.36,商,,,1081112,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060516,73.00999999999999,2,1,1,有,有,3300000,45199,坡道平面,0.0,0,,RPUNMLLMKIOFFEE58CA
左營區,土地,新庄段七小段511~540地號,56.0,其他,,,1081211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8470000,151250,,0.0,0,,RPVNMLMJJHPFFEE38CA
左營區,房地(土地+建物)+車位,高雄市左營區重立路481~510號,22.4,住,,,1081122,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1061011,214.29,3,2,2,有,有,13800000,64399,坡道平面,0.0,3200000,,RPOPMLKMKIOFFEE08CA
左營區,房地(土地+建物),高雄市左營區重上街1~30號,7.29,商,,,1081116,土地2建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960530,81.72,2,1,1,有,有,4580000,56045,,0.0,0,,RPRNMLSLKIOFFEE88CA
左營區,房地(土地+建物),高雄市左營區果峰街1巷1~30號,24.86,住,,,1081203,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0741129,104.99,3,2,2,有,有,2700000,25717,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLPLKIOFFEE78CA
左營區,房地(土地+建物),高雄市左營區文自路1074巷1~30號,39.0,住,,,1081031,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0660328,80.21,3,2,1,有,無,2100000,26181,,0.0,0,,RPOOMLQLKIOFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區大中二路331~360號,10.56,住,,,1081124,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0881020,148.46,4,2,2,有,有,6380000,42975,坡道機械,10.04,0,,RPTNMLRLKIOFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區文自路301~330號,9.37,商,,,1081130,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080718,109.1,2,2,1,有,有,8820000,80843,升降機械,15.8,0,,RPQNMLPLKIOFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區文直路31~60號,14.63,住,,,1081203,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071015,109.72,2,2,2,有,有,8280000,75465,坡道平面,27.3,0,,RPRNMLPLKIOFFEE58CA
左營區,房地(土地+建物)+車位,高雄市左營區至真路301~330號,19.98,住,,,1081123,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071015,149.74,3,2,2,有,有,12650000,84480,坡道平面,27.3,0,,RPSNMLPLKIOFFEE68CA
三民區,房地(土地+建物),高雄市三民區民族一路1~30號,6.16,商,,,1081115,土地2建物2車位0,五層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0710705,105.07,4,1,4,有,有,5130000,48825,,0.0,0,二戶打通改建成4套房,RPUNMLRKJHPFFDE78CA
三民區,房地(土地+建物),高雄市三民區鼎強街509巷1弄1~30號,58.0,住,,,1081203,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0780615,153.15,6,2,4,有,無,6900000,45054,,0.0,0,含增建或未登記建物。;,RPUOMLOKJHPFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區明愛街31~60號,16.83,住,,,1080930,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071222,168.28,3,2,2,有,有,16060000,99462,坡道平面,26.92,2000000,,RPVNMLTJJHPFFDE98CA
三民區,車位,高雄市三民區愛國路151~180號,1.86,商,,,1081205,土地0建物0車位1,,,其他,,,,18.48,0,0,0,有,無,500000,,坡道機械,18.48,500000,單獨車位交易。;,RPQOMLMJJHPFFDE87CA
三民區,房地(土地+建物),高雄市三民區明福街31~60號,15.48,住,,,1081126,土地1建物1車位0,一層，二層,十五層,店面(店鋪),住商用,鋼筋混凝土造,0830119,118.82000000000001,2,2,2,有,有,11750000,98889,,0.0,0,,RPQPMLKMKIOFFDE18CA
三民區,房地(土地+建物),高雄市三民區建國三路271~300號,1.88,商,,,1081212,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831101,24.44,1,1,1,有,無,930000,38052,,0.0,0,,RPXNMLRLKIOFFDE66CA
三民區,房地(土地+建物),高雄市三民區壽昌路271~300號,5.48,住,,,1081123,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850304,31.650000000000002,1,1,1,有,有,1700000,53712,,0.0,0,附傢俱,RPUOMLQLKIOFFDE98CA
三民區,房地(土地+建物),高雄市三民區有光路121~150號,27.19,住,,,1081106,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720816,94.95,3,2,2,有,無,1500000,15798,,0.0,0,親友、員工或其他特殊關係間之交易。;屋況差,RPSNMLKMKIOFFDE18CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中山二路1~30號,3.86,商,,,1081021,土地2建物1車位1,二十二層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861105,84.97,4,2,2,有,有,2760000,32486,升降機械,6.5,0,親友、員工或其他特殊關係間之交易。;,RPSNMLMLJHPFFCE08CA
三民區,房地(土地+建物),高雄市三民區鼎力路361~390號,85.0,住,,,1081204,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0731228,262.75,5,2,4,有,無,17500000,66603,,0.0,0,,RPROMLPLKIOFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,15.71,商,,,1081112,土地1建物1車位2,十一層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,157.04000000000002,3,2,2,有,有,10330000,68859,坡道機械,36.94,2060000,,RPRPMLQLKIOFFDE78CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,15.13,商,,,1081124,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,151.26999999999998,3,2,2,有,有,9550000,63780,坡道機械,18.47,1080000,附裝潢,RPSPMLQLKIOFFDE88CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,15.71,商,,,1081030,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,157.04000000000002,3,2,2,有,有,9990000,66533,坡道平面,36.95,2000000,,RPTPMLQLKIOFFDE98CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,10.2,商,,,1081127,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,102.49000000000001,2,1,1,有,有,7000000,71650,坡道機械,18.47,980000,,RPVPMLQLKIOFFDE56CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,10.2,商,,,1081120,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,102.49000000000001,2,1,1,有,有,7300000,75220,坡道機械,18.47,980000,,RPXPMLQLKIOFFDE76CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,10.33,商,,,1081110,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,103.26,2,2,1,有,有,7690000,77721,坡道機械,18.47,1100000,,RPOQMLQLKIOFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,15.71,商,,,1081018,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,157.04000000000002,3,2,2,有,有,9100000,60788,坡道平面,36.95,1800000,,RPPQMLQLKIOFFDE68CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,15.13,商,,,1081125,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,151.26999999999998,3,2,2,有,有,9600000,64157,坡道機械,18.47,1080000,,RPQQMLQLKIOFFDE78CA
三民區,房地(土地+建物),高雄市三民區永年街1~30號,30.77,住,,,1081119,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700707,98.14,3,2,2,有,無,2380000,24251,,0.0,0,,RPRQMLQLKIOFFDE88CA
前鎮區,房地(土地+建物),高雄市前鎮區南衙路31~60號,81.58,住,,,1081129,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0680109,175.0,6,3,3,有,無,8800000,50286,,0.0,0,,RPQNMLSKJHPFFCE38CA
前鎮區,土地,仁愛段121~150地號,57.0,住,,,1081211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2325600,40800,,0.0,0,向政府機關承購之案件。;,RPVNMLRJJHPFFCE68CA
前鎮區,土地,仁愛段121~150地號,60.0,住,,,1081211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2448000,40800,,0.0,0,向政府機關承購之案件。;,RPWNMLRJJHPFFCE78CA
前鎮區,房地(土地+建物),高雄市前鎮區崗山西街61~90號,85.0,住,,,1081115,土地1建物1車位0,全,三層,透天厝,,加強磚造,0631231,159.0,7,2,5,有,無,12000000,75472,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLNJJHPFFCE48CA
前鎮區,房地(土地+建物),高雄市前鎮區二聖一路196巷1~30號,35.81,商,,,1081129,土地1建物1車位0,五層，夾層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0731004,154.70999999999998,5,2,2,有,有,4080000,26372,,0.0,0,含增建或未登記建物。,RPVNMLLMKIOFFCE48CA
小港區,房地(土地+建物),高雄市小港區松青街61~90號,76.16,住,,,1081105,土地2建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1080904,175.72,5,2,3,有,無,12800000,72843,,0.0,0,,RPUNMLRLKIOFFCE88CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區三多三路61~90號,7.39,商,,,1081127,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940504,93.92,2,2,1,有,有,5200000,55366,坡道機械,0.0,0,,RPUOMLPLKIOFFCE78CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中山二路61~90號,15.53,商,,,1081120,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981224,223.97,4,2,2,有,有,15400000,68759,坡道平面,17.95,0,,RPVQMLOLKIOFFCE98CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區苓雅二路189巷1~30號,12.51,商,,,1080403,土地1建物1車位1,十五層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081014,150.67000000000002,3,2,3,有,有,15100000,95050,一樓平面,13.9,2100000,預售屋,RPXPMLOKJHPFFBE78CA
苓雅區,房地(土地+建物),高雄市苓雅區苓雅二路189巷1~30號,6.3,商,,,1081124,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081014,75.77,2,2,1,有,有,6870000,90669,,0.0,0,含裝潢 實品屋,RPOQMLOKJHPFFBE97CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區正言路107巷1~30號,32.05,住,,,1081127,土地2建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0781006,209.93,4,2,2,有,有,9980000,47540,坡道平面,0.0,0,,RPQOMLSJJHPFFBE28CA
苓雅區,房地(土地+建物),高雄市苓雅區文橫二路9巷1~30號,71.0,住,,,1081109,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0550922,63.88,5,3,3,有,無,9450000,147934,,0.0,0,含未保存登記部分。,RPROMLMJJHPFFBE77CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區四維二路121~150號,18.54,商,,,1081127,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0770115,196.25,4,2,2,有,有,11900000,60637,坡道平面,0.0,0,,RPPNMLLJJHPFFBE37CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路1~30號,25.79,住,,,1081031,土地1建物1車位3,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051011,301.0,3,2,2,有,有,30160000,93978,坡道平面,59.88,7500000,,RPTOMLNJJHPFFBE08CA
苓雅區,房地(土地+建物),高雄市苓雅區興中二路121~150號,5.54,商,,,1081030,土地1建物1車位0,十一層，十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860227,55.83,1,1,1,有,有,2620000,46928,,0.0,0,,RPROMLQJJHPFFBE18CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區仁德街1~30號,8.57,商,,,1081211,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921128,92.52,2,2,1,有,有,6750000,72957,坡道機械,5.15,0,,RPVOMLKMKIOFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區建國一路120巷9弄1~30號,20.94,住,,,1081203,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0680726,62.25,3,2,2,有,無,2500000,40161,,0.0,0,,RPOOMLOLKIOFFBE97CA
苓雅區,房地(土地+建物),高雄市苓雅區仁德街91~120號,28.0,商,,,1081206,土地2建物1車位0,全,二層,透天厝,,加強磚造,0540615,48.13,3,1,3,有,無,2882100,59882,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPTOMLOLKIOFFBE48CA
新興區,房地(土地+建物),高雄市新興區新興路31~60號,26.87,商,,,1081116,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700911,74.9,3,2,2,有,無,4350000,58077,,0.0,0,有裝潢,RPOOMLPLKIOFFBE08CA
鼓山區,土地,內惟段七小段661~690地號,218.0,住,,,1081210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24400000,111927,,0.0,0,,RPPPMLKLJHPFFAE57CA
前金區,房地(土地+建物),高雄市前金區大同二路91~120號,84.0,商,,,1081204,土地1建物1車位0,全,二層,透天厝,,見使用執照,0301021,126.72,0,0,0,無,無,20869000,164686,,0.0,0,,RPTNMLLLJHPFFAE87CA
前金區,房地(土地+建物)+車位,高雄市前金區河東路151~180號,3.43,商,,,1081212,土地1建物1車位1,二十六層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850215,95.21000000000001,4,2,2,有,有,3350000,35185,升降平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSPMLQKJHPFFAE38CA
前金區,房地(土地+建物),高雄市前金區六合二路151~180號,2.86,商,,,1081130,土地1建物1車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830625,32.51,0,0,0,無,無,1280000,39373,,0.0,0,,RPUNMLRJJHPFFAE38CA
鹽埕區,房地(土地+建物),高雄市鹽埕區五福四路241~270號,4.25,商,,,1081208,土地3建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0711210,31.97,1,1,1,有,有,1450000,45355,,0.0,0,,RPUNMLTJJHPFFAE58CA
前金區,房地(土地+建物)+車位,高雄市前金區光明街1~30號,6.49,商,,,1081205,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080715,91.15,2,2,2,有,有,9180000,100713,坡道機械,0.0,0,含裝潢,RPWNMLLJJHPFFAE97CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區南屏路841~870號,22.79,商,,,1081109,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951205,266.6,4,2,2,有,有,20080000,75319,坡道平面,26.88,0,,RPPPMLKMKIOFFAE77CA
前金區,房地(土地+建物),高雄市前金區河南二路151~180號,4.75,住,,,1081031,土地2建物1車位0,五層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841219,50.39,1,1,1,有,有,2330000,46239,,0.0,0,,RPOOMLRLKIOFFAE18CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文忠路61~90號,7.06,商,,,1081125,土地1建物1車位2,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840623,96.75999999999999,2,2,1,有,有,4600000,47540,坡道機械,0.0,0,,RPRNMLSLKIOFFAE48CA
鼓山區,房地(土地+建物),高雄市鼓山區南屏路541~570號,2.66,商,,,1081116,土地1建物1車位0,四層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851028,38.29,1,1,1,有,有,1800000,47010,,0.0,0,,RPTNMLOLKIOFFAE28CA
鼓山區,房地(土地+建物),高雄市鼓山區裕豐街70巷1~30號,41.39,住,,,1081126,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0731229,141.36,4,3,2,有,無,5700000,40323,,0.0,0,,RPUNMLQLKIOFFAE58CA
鼓山區,房地(土地+建物),高雄市鼓山區文信路331~360號,24.98,商,,,1081213,土地1建物1車位0,四層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,0790122,338.68,0,0,0,無,無,12000000,35432,,0.0,0,,RPPNMLQLKIOFFAE08CA
鹽埕區,房地(土地+建物),高雄市鹽埕區大有街1~30號,18.82,商,,,1081130,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701020,97.54,3,1,1,有,無,2400000,24605,,0.0,0,,RPRNMLQLKIOFFAE28CA
鼓山區,房地(土地+建物),高雄市鼓山區美術北一街61~90號,8.04,商,,,1081123,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950209,86.37,2,2,1,有,有,3930000,45502,,0.0,0,,RPSNMLQLKIOFFAE38CA
鼓山區,房地(土地+建物),高雄市鼓山區九如四路2014巷31~60號,17.58,住,,,1081210,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710318,73.59,3,2,2,有,有,2950000,40087,,0.0,0,,RPWNMLQLKIOFFAE78CA
前金區,房地(土地+建物)+車位,高雄市前金區自立橫路61~90號,24.89,商,,,1081201,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820717,144.76999999999998,3,2,2,有,有,6500000,44899,坡道機械,0.0,0,含增建或未登記建物。,RPSNMLSLKIOFFAE58CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區瑞豐街31~60號,55.43,住,,,1081122,土地1建物1車位1,一層，二層，騎樓,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0810814,249.38,3,3,4,有,有,16800000,67367,坡道機械,0.0,0,,RPRNMLRLKIOFFAE38CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍水里美術南二路211~240號,32.65,住,,,1081101,土地1建物1車位2,十六層,二十一層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080130,336.64,4,2,2,有,有,23000000,73108,坡道平面,78.94,4160000,,RPTPMLLMKIOFFAE28CA
鼓山區,房地(土地+建物),高雄市鼓山區大順一路1011巷1~30號,4.78,住,,,1081125,土地1建物1車位0,二十五層,二十七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840707,51.43,1,1,1,有,有,2550000,49582,,0.0,0,,RPWOMLKMKIOFFAE38CA
前金區,房地(土地+建物),高雄市前金區自強一路31~60號,12.46,商,,,1081116,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0691021,60.42,1,1,1,有,無,2800000,46342,,0.0,0,,RPOOMLMJJHPFFAE37CA
鼓山區,房地(土地+建物),高雄市鼓山區迪化街1~30號,33.36,住,,,1081111,土地1建物1車位0,一層，二層，騎樓，夾層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0780410,140.24,3,1,3,有,無,5800000,41358,,0.0,0,,RPRNMLOJJHPFFAE77CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東八街1~30號,21.37,住,,,1081121,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010710,209.18,4,2,2,有,有,13680000,65398,坡道平面,31.58,0,,RPSNMLQKJHPFFAE18CA
前金區,房地(土地+建物)+車位,高雄市前金區民生二路181~210號,15.08,商,,,1081030,土地1建物1車位1,十三層,三十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0990602,395.62,0,0,0,無,有,33000000,80282,坡道平面,18.2,2700000,,RPVNMLKLJHPFFAE97CA
鼓山區,車位,高雄市鼓山區青海路271~300號,3.92,住,,,1081217,土地0建物0車位1,,,其他,,,,27.85,0,0,0,有,有,1800000,,坡道平面,27.85,1800000,單獨車位交易。,RPOOMLKLJHPFFAE37CA
前金區,房地(土地+建物)+車位,高雄市前金區民生二路181~210號,22.0,商,,,1080910,土地1建物1車位2,三十層,三十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0990602,591.1,0,0,0,無,有,48800000,77519,坡道平面,36.4,5800000,,RPPPMLOKJHPFFAE87CA
苓雅區,房地(土地+建物),高雄市苓雅區興中二路121~150號,5.54,商,,,1081124,土地1建物1車位0,九層，十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860227,55.01,1,1,2,有,無,2000000,36357,,0.0,0,,RPRNMLQLKIOFFBE38CA
苓雅區,房地(土地+建物)+車位,高雄市新興區中正二路181~210號,10.55,商,,,1081027,土地1建物1車位1,十六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070702,218.8,3,2,2,有,有,16700000,75598,坡道平面,19.06,1600000,,RPSNMLRLKIOFFBE58CA
苓雅區,房地(土地+建物)+車位,高雄市新興區中正二路181~210號,14.11,商,,,1081026,土地1建物1車位1,十六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070702,294.97,0,0,0,無,有,25400000,85538,坡道平面,17.9,1700000,含裝潢,RPTNMLRLKIOFFBE68CA
新興區,房地(土地+建物)+車位,高雄市新興區忠孝一路271~300號,15.43,商,,,1080817,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010105,216.81,3,2,2,有,有,15300000,70569,坡道機械,9.92,0,,RPVNMLKMKIOFFBE28CA
苓雅區,房地(土地+建物),高雄市苓雅區正義路110巷1~30號,31.5,住,,,1081126,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701218,108.48,3,2,2,有,無,2400000,22124,,0.0,0,,RPSOMLKMKIOFFBE08CA
苓雅區,房地(土地+建物),高雄市苓雅區大順三路282巷1~30號,27.63,住,,,1081127,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690519,75.2,3,2,2,有,無,3470000,46144,,0.0,0,,RPPPMLRLKIOFFBE48CA
苓雅區,房地(土地+建物),高雄市苓雅區和平一路62巷1~30號,31.0,住,,,1081124,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690423,82.82,2,2,2,有,無,2600000,31393,,0.0,0,含增建或未登記建物。;,RPWOMLQJJHPFFBE68CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中正二路91~120號,18.42,商,,,1081216,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0780519,168.0,5,2,3,有,有,8200000,48810,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLNJJHPFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區武廟路181~210號,102.0,商,,,1081006,土地1建物1車位0,全,五層,透天厝,,鋼筋混凝土造,0730921,379.08,5,5,5,有,無,27000000,71225,,0.0,0,,RPWNMLLMKIOFFBE48CA
